Id,Name,Position,Overall,Potential,Value,Wage,Age,Team,league_name,Nationality,preferred_foot,Work Rate,Body type,Release cause,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
237438,Erik Expósito,ST,62,74,550000,4000,21,Unión Deportiva Las Palmas,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),1300000,28,66,59,62,34,60,40,30,35,62,63,67,62,49,57,55,69,62,70,51,26,29,64,45,64,56,25,26,23,6,11,10,14,6
205424,José Artiles,"LM, RM",64,70,625000,5000,24,Unión Deportiva Las Palmas,Spain Primera Division,Spain,Left,High/Medium,Normal (170-),1400000,55,59,24,61,52,67,63,44,52,66,89,88,93,63,93,46,68,39,30,57,27,19,54,55,56,60,14,16,20,12,8,14,16,8
235944,Brais Méndez,CAM,66,79,1200000,6000,20,RC Celta de Vigo,Spain Primera Division,Spain,Left,High/Medium,Lean (185+),3400000,37,69,52,66,60,66,58,56,65,68,73,69,63,56,55,67,65,63,68,67,26,11,64,59,62,57,15,16,12,10,5,10,12,8
235754,Borja Herrera,"LB, LM",66,71,725000,5000,24,Unión Deportiva Las Palmas,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),1600000,74,53,60,64,48,69,63,65,54,73,74,73,76,58,72,64,61,68,58,62,62,60,53,51,60,60,59,60,65,7,9,9,10,11
219709,Saúl,"LB, LWB",68,77,1200000,10000,22,Deportivo de La Coruña,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),2700000,72,29,49,70,22,57,60,65,54,70,71,68,58,70,63,66,59,55,64,65,59,68,49,53,43,55,61,69,70,7,14,15,15,9
214026,J. Mojica,"LM, LWB, LB",70,73,2300000,15000,24,Girona FC,Spain Primera Division,Colombia,Left,High/Medium,Lean (185+),,73,54,55,69,43,70,72,68,59,72,91,91,76,53,59,80,73,72,69,59,74,59,61,61,67,68,58,66,70,13,8,14,9,15
201990,Saborit,"LB, CB",70,75,2000000,15000,25,Athletic Club de Bilbao,Spain Primera Division,Spain,Left,High/Medium,Lean (185+),4300000,70,40,68,65,30,65,72,46,66,70,70,72,74,60,46,54,55,77,78,59,70,68,53,52,53,59,70,72,66,16,7,9,12,12
191055,Dídac Vilà,LB,72,72,2500000,20000,28,RCD Espanyol de Barcelona,Spain Primera Division,Spain,Left,High/Medium,Normal (185+),5200000,70,32,67,62,34,72,69,37,66,67,72,76,58,66,51,72,72,75,76,57,78,75,59,54,34,66,71,72,75,15,7,5,9,8
211385,R. Durmisi,"LB, LWB",73,80,4700000,20000,23,Real Betis Balompié,Spain Primera Division,Denmark,Left,High/Medium,Normal (170-),10900000,75,53,66,70,54,73,72,71,63,71,85,85,79,65,91,85,81,90,61,67,89,64,60,72,40,64,67,65,69,10,6,6,11,11
232437,F. Ricca,LB,74,82,7000000,20000,22,Málaga CF,Spain Primera Division,Uruguay,Left,High/Medium,Lean (170-185),16100000,71,30,70,69,24,52,32,40,56,69,73,72,56,72,66,40,53,78,65,34,81,73,43,42,38,65,72,77,78,13,13,8,6,8
190143,José Ángel,LB,74,74,4600000,20000,27,SD Eibar,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),9700000,77,42,59,68,42,68,72,67,61,71,72,77,74,73,60,69,68,73,66,57,69,74,60,56,45,67,69,73,76,12,13,10,16,13
220253,Munir,"RW, ST, LW, CF",75,82,9500000,20000,21,Deportivo Alavés,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),,60,76,69,73,71,81,60,45,52,80,78,84,78,68,78,72,63,58,63,73,36,13,75,59,66,65,26,24,22,9,12,6,13,16
216796,F. Cartabia,"RM, LM",76,81,10500000,20000,24,Deportivo de La Coruña,Spain Primera Division,Argentina,Left,High/Medium,Lean (170-),22800000,75,69,53,77,59,81,77,72,63,78,81,75,79,74,83,80,63,73,38,75,80,34,70,70,66,67,26,35,27,8,6,6,16,14
201455,G. Kondogbia,"CDM, CM",77,81,10000000,30000,24,Valencia CF,Spain Primera Division,France,Left,High/Medium,Lean (185+),,59,63,72,78,46,78,63,60,77,78,68,72,74,74,50,86,74,84,86,69,67,75,73,72,45,72,69,78,72,15,10,10,8,10
180359,Luisinho,"LB, LM",77,77,4900000,20000,32,Deportivo de La Coruña,Spain Primera Division,Portugal,Left,High/Medium,Lean (170-185),10300000,80,49,66,78,45,77,67,59,68,77,72,68,73,76,77,59,44,71,57,53,82,77,66,64,51,68,74,78,79,8,8,13,8,12
210333,A. Szymanowski,"LM, CM, LW",78,78,10500000,30000,28,CD Leganés,Spain Primera Division,Argentina,Left,High/Medium,Lean (170-185),22100000,78,77,67,74,66,78,69,57,63,74,91,86,84,72,87,68,56,74,60,68,55,28,75,76,70,71,33,42,45,11,8,10,12,6
198329,Rodrigo,"ST, RW, LW",78,81,13000000,40000,26,Valencia CF,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),28300000,72,74,72,75,74,80,78,67,58,78,89,92,81,78,68,80,73,72,71,73,52,31,78,66,77,69,26,28,29,7,13,10,11,5
230142,Oyarzabal,"LW, RW",79,86,18000000,30000,20,Real Sociedad,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),41400000,81,75,44,79,64,81,63,55,73,82,71,75,72,81,69,73,58,67,59,77,40,29,80,78,47,69,35,32,30,10,6,10,13,11
211688,Gayà,"LB, LM",79,84,14000000,30000,22,Valencia CF,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),30500000,81,56,60,78,59,77,80,49,75,76,83,89,80,78,82,58,75,77,61,59,74,76,72,70,52,70,77,76,79,13,10,9,12,9
200458,L. Digne,LB,79,84,14000000,120000,23,FC Barcelona,Spain Primera Division,France,Left,High/Medium,Lean (170-185),29800000,78,52,64,80,45,73,68,57,69,79,79,81,71,76,80,77,75,80,72,69,75,77,67,72,58,71,74,77,81,6,12,9,6,13
192679,Escudero,"LB, LM",79,79,10500000,20000,27,Sevilla FC,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),22100000,81,42,68,76,47,67,72,69,77,76,72,78,75,74,77,81,73,81,69,63,75,81,61,56,66,69,75,76,81,9,15,7,13,14
190286,Canales,"CAM, LW, RW",79,82,15500000,40000,26,Real Sociedad,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),33700000,74,75,38,86,63,80,81,78,73,82,65,62,70,63,69,61,30,39,56,76,55,46,72,83,66,69,14,23,16,15,12,16,13,12
183899,P. Piatti,"LM, RM, LW",79,79,12500000,40000,28,RCD Espanyol de Barcelona,Spain Primera Division,Argentina,Left,High/Medium,Normal (170-),26300000,79,76,71,78,72,81,81,58,70,80,88,83,85,75,91,63,76,63,50,70,55,51,80,77,59,68,36,35,38,10,8,13,8,10
198950,Pablo Sarabia,"RM, LM, CM",80,83,18500000,20000,25,Sevilla FC,Spain Primera Division,Spain,Left,High/Medium,Lean (170-185),40200000,81,73,61,82,53,86,80,73,74,82,74,77,81,74,81,77,45,62,58,75,32,25,75,81,61,70,26,27,28,16,7,15,6,14
188388,R. Boudebouz,CAM,81,82,20500000,30000,27,Real Betis Balompié,Spain Primera Division,Algeria,Left,High/Medium,Lean (170-185),44600000,82,78,45,83,73,83,83,82,77,81,77,76,79,75,75,79,61,72,59,77,58,32,75,84,87,79,27,35,30,10,12,16,10,14
189332,Jordi Alba,LB,85,85,30500000,200000,28,FC Barcelona,Spain Primera Division,Spain,Left,High/Medium,Normal (170-),62500000,82,73,63,79,60,80,77,64,70,83,93,93,90,82,86,64,81,90,60,66,75,83,77,68,59,75,81,84,83,13,15,13,6,13
164169,Filipe Luís,LB,85,85,25000000,80000,31,Atlético de Madrid,Spain Primera Division,Brazil,Left,High/Medium,Lean (170-185),51300000,84,59,68,78,56,77,74,75,77,81,75,82,74,83,60,71,63,91,74,60,81,82,71,70,65,88,85,83,86,11,15,9,9,5
194765,A. Griezmann,"ST, RW, LW",88,91,75000000,150000,26,Atlético de Madrid,Spain Primera Division,France,Left,High/Medium,Lean (170-185),159400000,82,88,80,79,87,87,84,75,75,86,87,86,90,90,80,81,87,76,61,82,69,35,91,76,71,86,23,22,11,14,8,14,13,14
173731,G. Bale,RW,89,89,69500000,375000,27,Real Madrid CF,Spain Primera Division,Wales,Left,High/Medium,Lean (170-185),142500000,87,87,86,86,76,89,86,85,80,87,93,95,77,87,65,91,85,76,80,90,65,59,86,79,76,85,51,55,52,15,15,11,5,6
224799,Queijeiro,CM,62,69,425000,4000,24,Deportivo de La Coruña,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),978000,44,39,43,77,46,62,48,44,71,63,59,55,60,58,75,48,46,32,37,50,46,51,55,58,45,57,42,46,49,16,9,11,9,10
230141,Muguruza,"RW, RM, LW",63,73,600000,5000,23,Real Sociedad,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),1400000,68,59,45,56,57,67,49,52,52,63,68,68,67,54,71,73,55,60,54,63,52,36,64,66,48,53,30,34,33,11,10,12,8,7
220395,Mula,"LM, LW",63,72,575000,4000,20,Málaga CF,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),1300000,64,62,48,66,36,63,38,37,62,64,59,60,52,58,76,56,65,53,48,33,50,43,62,56,48,53,37,33,35,9,7,12,9,12
238305,Nacho Vidal,"RB, RM, LB",70,76,2000000,15000,22,Valencia CF,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),4700000,71,36,62,70,39,60,71,32,61,70,72,75,65,70,68,60,66,78,64,42,59,60,62,55,36,62,66,65,71,8,8,7,11,9
235943,Rafa Navarro,"RB, RWB, LB",70,79,2300000,15000,23,Real Betis Balompié,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),5400000,71,34,69,70,36,61,52,49,42,70,80,79,80,62,83,67,76,64,35,41,61,63,56,51,48,64,68,71,72,8,9,13,8,13
235623,Álvaro,"RM, RW, CAM",71,78,3300000,15000,22,Getafe CF,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),8000000,74,60,48,61,69,77,74,49,50,72,80,79,68,59,73,75,57,78,59,66,57,48,69,67,49,62,50,39,32,7,12,10,7,5
229654,Gerard Valentín,"RB, RM",71,78,2800000,15000,23,Deportivo de La Coruña,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),6400000,73,32,42,68,29,75,65,22,61,78,92,92,90,62,71,41,70,78,61,35,65,60,64,57,36,59,64,69,66,8,10,8,6,10
198843,Aday Benítez,"LWB, RWB",71,71,1800000,15000,29,Girona FC,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),3900000,70,55,53,71,43,75,66,51,62,77,73,77,81,71,69,47,41,82,55,39,62,61,65,53,55,60,60,62,64,9,15,11,8,16
213010,Cifuentes,"RWB, RB, RM",73,76,4100000,20000,26,Málaga CF,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),8900000,73,42,55,64,33,71,59,48,55,69,88,85,81,63,77,74,82,93,68,46,73,65,69,46,57,76,64,69,73,8,10,13,6,9
194761,Borja García,"CM, ST, LM",73,76,4900000,20000,26,Girona FC,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),11100000,64,72,53,76,59,73,65,51,72,75,81,76,77,70,77,65,72,69,69,71,47,66,68,73,62,61,50,68,54,9,13,13,12,16
224411,Gonçalo Guedes,"ST, RM, LM",74,82,8500000,20000,20,Valencia CF,Spain Primera Division,Portugal,Right,High/Medium,Normal (170-185),,69,74,60,73,73,76,74,70,62,74,84,80,81,76,69,76,65,77,56,76,67,47,78,71,69,75,25,34,30,9,12,11,9,9
204278,David Simón,RB,74,75,5000000,20000,27,Unión Deportiva Las Palmas,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),10900000,73,42,60,79,36,70,64,40,63,72,74,80,65,66,74,57,70,85,60,45,80,69,67,43,38,66,72,71,73,15,12,7,8,11
203843,D. Suárez,"RB, LB, RWB",74,74,4300000,20000,29,Getafe CF,Spain Primera Division,Uruguay,Right,High/Medium,Normal (170-185),9400000,73,59,54,70,59,62,63,70,66,65,77,84,81,68,74,80,80,84,74,70,80,71,59,52,67,65,68,70,80,16,9,9,15,7
198150,Guerrero,ST,74,75,6500000,30000,26,CD Leganés,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),14100000,46,75,75,70,74,66,66,50,61,70,68,72,64,75,71,78,69,72,62,62,80,32,76,64,69,81,23,41,33,11,6,11,16,12
219455,J. Calleri,ST,75,81,9500000,20000,23,Unión Deportiva Las Palmas,Spain Primera Division,Argentina,Right,High/Medium,Normal (170-185),21900000,56,73,77,66,71,74,57,35,58,75,73,75,73,77,79,77,81,70,70,69,65,37,78,67,62,73,29,39,32,11,12,8,8,6
219571,Camarasa,"CAM, CM, RM",76,84,11500000,20000,23,Real Betis Balompié,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),26500000,59,67,57,80,59,73,57,66,74,81,66,61,67,73,69,76,72,75,76,69,73,70,72,78,56,69,58,73,68,14,9,11,11,8
209236,Guilherme,CDM,76,78,7500000,20000,26,Deportivo de La Coruña,Spain Primera Division,Brazil,Right,High/Medium,Normal (170-185),16300000,62,55,63,78,59,64,64,68,75,76,62,67,72,75,69,82,74,65,75,64,81,77,64,74,55,72,64,79,76,9,7,12,12,10
207732,Roger,ST,76,79,9500000,30000,26,Levante Unión Deportiva,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),21600000,66,75,69,68,78,73,41,46,48,76,79,82,79,72,76,80,75,75,72,68,65,23,81,64,76,70,16,35,28,15,13,15,14,8
199416,Ibai Gómez,"LM, CAM",76,76,8000000,30000,27,Deportivo Alavés,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),16800000,77,73,47,73,75,81,85,81,75,80,76,76,83,64,79,82,66,68,67,78,63,45,70,75,65,67,45,58,55,14,8,13,7,11
171189,Aythami Artiles,CB,76,76,5000000,20000,31,Unión Deportiva Las Palmas,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),10500000,45,43,75,73,47,45,44,41,71,58,33,40,56,68,56,38,76,72,80,37,79,73,42,39,36,69,77,81,72,6,14,6,9,11
198715,Sergio León,ST,77,77,9000000,30000,28,Real Betis Balompié,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),18900000,41,82,71,67,77,75,69,64,34,76,77,76,82,74,75,75,77,75,66,74,69,35,78,61,80,75,26,33,21,9,8,9,11,12
182896,R. Rosales,"RB, RWB, RM",77,77,7000000,30000,28,Málaga CF,Spain Primera Division,Venezuela,Right,High/Medium,Normal (170-185),14700000,78,51,60,75,54,77,75,54,68,79,76,78,86,78,79,73,73,86,65,63,73,73,69,63,48,74,66,76,80,11,12,11,16,8
181816,A. Rukavina,"RB, LB, RM",77,77,3400000,30000,33,Villarreal CF,Spain Primera Division,Serbia,Right,High/Medium,Normal (170-185),7200000,79,36,63,73,49,65,68,38,70,71,71,76,67,81,75,63,78,70,69,58,78,80,66,59,42,67,76,77,78,6,6,15,8,7
219932,A. Sanabria,ST,78,86,15500000,20000,21,Real Betis Balompié,Spain Primera Division,Paraguay,Right,High/Medium,Normal (170-185),35700000,67,80,69,71,67,82,73,64,56,83,79,81,81,74,75,75,75,70,76,65,32,21,80,72,69,76,21,20,15,8,14,9,14,13
190799,C. Borges,"CDM, CM, CAM",78,78,8000000,30000,29,Deportivo de La Coruña,Spain Primera Division,Costa Rica,Right,High/Medium,Normal (170-185),16800000,62,75,68,78,72,71,68,69,79,78,59,62,64,77,59,80,65,76,76,79,68,77,76,73,75,81,76,77,75,9,16,7,9,13
45186,Joaquín,"RM, CAM, ST, LM",78,78,4500000,20000,35,Real Betis Balompié,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),9600000,84,74,56,80,68,85,86,77,81,83,71,65,71,71,75,74,37,35,60,76,53,35,77,81,75,80,29,41,39,9,14,6,10,11
207441,L. Vietto,ST,79,86,18000000,60000,23,Atlético de Madrid,Spain Primera Division,Argentina,Right,High/Medium,Normal (170-185),40500000,66,82,69,79,81,86,83,70,59,85,76,75,78,82,88,70,74,67,57,75,66,35,83,73,69,71,23,40,32,14,14,8,8,12
200454,Paco Alcácer,ST,79,85,17500000,150000,23,FC Barcelona,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),39400000,53,81,77,72,82,72,66,59,51,79,72,73,76,86,78,80,75,64,63,68,59,26,87,63,71,69,26,21,26,12,14,14,8,5
193887,H. Pérez,"RM, LM",79,79,12500000,40000,28,RCD Espanyol de Barcelona,Spain Primera Division,Paraguay,Right,High/Medium,Normal (170-185),26300000,79,70,54,76,64,81,62,62,65,82,83,81,76,78,68,88,77,68,69,78,85,43,81,72,48,82,21,24,14,13,13,14,8,15
183108,N. Amrabat,"RM, RWB, CAM",79,79,12000000,30000,30,CD Leganés,Spain Primera Division,Morocco,Right,High/Medium,Normal (170-185),,80,74,68,78,73,83,77,68,67,79,83,80,88,74,76,81,56,69,77,72,67,54,73,78,77,69,47,65,55,11,14,7,6,13
194229,Hugo Mallo,"RB, CB",80,83,15000000,30000,26,RC Celta de Vigo,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),32600000,84,28,63,70,28,69,78,38,68,80,73,75,78,80,66,74,82,90,69,39,76,80,46,64,23,70,75,80,82,14,9,7,9,15
192492,F. Orellana,"CAM, RW",80,80,13000000,40000,31,Valencia CF,Spain Primera Division,Chile,Right,High/Medium,Normal (170-185),27300000,78,75,69,77,61,85,81,79,68,83,82,78,85,80,66,64,69,60,42,80,54,31,75,77,75,75,18,37,25,12,7,15,16,15
171579,Raúl García,"CAM, RW",81,81,17000000,30000,30,Athletic Club de Bilbao,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),35700000,77,73,88,87,55,74,72,68,85,84,54,60,65,86,63,84,73,59,82,80,84,65,85,82,76,83,54,71,63,14,16,14,16,15
207410,M. Kova?i?,"CM, CDM",82,88,30000000,150000,23,Real Madrid CF,Spain Primera Division,Croatia,Right,High/Medium,Normal (170-185),67500000,73,62,42,87,76,88,78,68,82,87,85,77,77,68,70,79,63,77,65,75,71,70,69,88,59,72,52,69,63,9,5,6,7,7
197781,Isco,"CM, CAM, RM, LM",86,90,56500000,250000,25,Real Madrid CF,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),120100000,72,88,55,86,64,90,86,74,85,91,74,69,83,79,85,72,64,71,59,87,58,70,83,84,76,86,25,73,51,10,8,12,15,6
155862,Sergio Ramos,CB,90,90,52000000,300000,31,Real Madrid CF,Spain Primera Division,Spain,Right,High/Medium,Normal (170-185),106600000,66,60,91,78,66,61,73,67,72,84,75,77,79,85,60,79,93,84,81,55,84,88,52,63,68,80,86,89,91,11,8,9,7,11
176580,L. Suárez,ST,92,92,97000000,500000,30,FC Barcelona,Spain Primera Division,Uruguay,Right,High/Medium,Normal (170-185),198900000,77,94,77,83,88,86,86,84,64,91,88,77,86,93,60,87,69,89,80,86,78,41,92,84,85,83,30,45,38,27,25,31,33,37
237934,Erik Ruiz,CB,62,69,375000,4000,22,Deportivo Alavés,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),863000,27,21,53,60,25,28,27,27,27,49,66,64,46,57,67,33,70,58,57,18,55,62,27,27,32,54,59,68,66,10,11,5,10,12
229764,Córdoba,LW,70,77,2500000,15000,20,Athletic Club de Bilbao,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),5800000,61,75,51,72,45,78,63,38,65,77,69,69,70,51,69,70,68,62,65,72,68,21,69,66,71,72,14,58,62,13,8,12,13,8
203216,Héctor,"LB, LWB, LM",71,74,2400000,15000,26,Deportivo Alavés,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),,73,42,60,66,44,72,57,59,56,72,79,79,82,65,83,57,70,71,64,41,76,68,57,47,35,64,66,70,72,13,9,15,8,9
232008,Lato,"LB, LWB, LM",74,83,7000000,15000,19,Valencia CF,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),16100000,78,51,68,72,54,66,66,38,62,74,82,79,73,70,74,58,52,79,53,53,67,64,66,64,39,59,71,73,70,7,10,13,9,9
202501,David Juncà,LB,74,80,6500000,15000,23,SD Eibar,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),15000000,78,35,54,65,43,64,69,58,61,71,84,79,78,67,80,61,75,86,76,46,75,74,55,48,55,67,71,69,75,10,9,16,8,9
201041,L. Carole,LB,74,77,5500000,15000,26,Sevilla FC,Spain Primera Division,France,Left,High/Medium,Normal (170-185),,71,28,72,68,35,74,52,34,61,73,82,83,76,70,64,53,83,82,77,44,68,73,68,67,49,65,69,72,71,9,14,12,12,13
198240,Raul García,"LB, CB",74,74,4400000,20000,28,CD Leganés,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),9300000,76,58,61,72,54,62,75,73,68,70,73,75,77,68,82,72,77,87,70,64,74,72,62,65,64,64,72,73,74,13,6,11,15,9
204757,Toño García,"LB, LWB",75,76,6000000,20000,27,Levante Unión Deportiva,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),13700000,82,57,49,74,44,74,81,59,66,77,84,86,76,73,79,58,65,82,64,61,56,71,69,68,62,73,66,72,73,15,13,7,10,15
199157,Luna,LB,75,78,7000000,20000,26,Levante Unión Deportiva,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),15900000,78,59,59,75,56,68,58,45,63,74,74,76,67,67,69,78,80,82,75,55,82,68,61,50,43,66,67,77,79,6,12,5,15,8
190093,Dani Castellano,LB,75,75,5000000,20000,29,Unión Deportiva Las Palmas,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),10500000,77,46,62,74,45,75,67,47,62,73,75,76,72,72,76,60,73,86,77,53,67,68,63,62,48,64,70,74,76,6,7,15,14,11
173228,Siqueira,LB,75,75,4400000,40000,31,Atlético de Madrid,Spain Primera Division,Brazil,Left,High/Medium,Normal (170-185),8900000,80,56,68,68,45,75,82,68,80,75,69,75,69,75,58,80,75,65,69,59,80,76,57,58,82,66,70,74,80,7,9,8,9,13
172013,De la Bella,LB,75,75,4400000,20000,31,Real Sociedad,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),9200000,74,45,71,74,32,67,67,38,71,74,58,61,64,75,57,57,66,67,70,68,65,80,58,61,49,66,78,77,79,16,10,8,12,6
236295,Aarón Martín,LB,76,84,9500000,20000,20,RCD Espanyol de Barcelona,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),21900000,74,28,73,76,21,71,59,54,45,76,62,68,58,77,65,49,61,70,63,22,58,79,51,38,43,68,79,79,78,11,14,10,12,12
204713,J. Campbell,"RM, LM, CAM",77,80,11000000,30000,25,Real Betis Balompié,Spain Primera Division,Costa Rica,Left,High/Medium,Normal (170-185),,76,70,52,74,64,79,72,69,68,77,86,85,85,72,76,82,78,66,74,74,70,45,75,75,75,74,38,40,42,8,15,14,15,14
222943,Jony,"LM, RM",78,79,12500000,30000,25,Málaga CF,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),27200000,80,75,44,74,56,76,81,76,73,76,86,83,84,73,82,68,34,77,66,73,58,52,76,77,61,75,37,51,46,11,16,13,13,9
157304,T. Vermaelen,"CB, LB",78,78,7000000,120000,31,FC Barcelona,Spain Primera Division,Belgium,Left,High/Medium,Normal (170-185),14400000,63,52,81,78,56,55,61,65,72,64,69,67,60,70,57,78,88,58,79,68,77,73,41,51,62,72,75,77,78,9,10,7,11,15
208093,Gerard Moreno,"ST, RM, CAM",79,83,16500000,40000,25,RCD Espanyol de Barcelona,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),35900000,61,80,78,75,74,76,70,56,56,78,79,82,70,81,69,76,72,68,69,71,41,40,81,58,73,70,42,41,41,15,12,7,12,10
190223,Balenziaga,LB,79,79,9500000,30000,29,Athletic Club de Bilbao,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),20000000,81,41,70,75,50,67,78,33,72,78,73,76,68,73,68,61,78,87,72,54,76,77,54,62,44,69,79,81,80,15,10,7,6,11
178424,Antunes,LB,79,79,9000000,30000,30,Getafe CF,Spain Primera Division,Portugal,Left,High/Medium,Normal (170-185),19800000,81,56,57,73,69,74,82,80,76,77,78,82,78,75,76,87,63,86,69,84,75,80,70,66,61,70,74,79,81,10,7,10,9,14
199354,Lucas Pérez,ST,81,81,18500000,40000,28,Deportivo de La Coruña,Spain Primera Division,Spain,Left,High/Medium,Normal (170-185),,74,83,68,77,78,81,83,78,70,82,80,81,74,81,75,83,65,73,73,82,67,38,80,76,79,76,24,24,26,14,8,8,10,10
176676,Marcelo,LB,87,87,38000000,250000,29,Real Madrid CF,Spain Primera Division,Brazil,Left,High/Medium,Normal (170-185),77900000,90,67,71,82,54,84,80,67,76,88,77,79,77,87,82,83,77,81,77,66,84,83,75,75,59,85,80,85,87,12,5,5,5,9
237022,Víctor Narro,ST,60,74,425000,3000,18,Villarreal CF,Spain Primera Division,Spain,Right,Medium/Medium,Normal (170-185),1200000,51,61,59,55,52,57,45,47,41,58,60,58,59,64,65,57,66,54,53,58,30,20,60,50,62,54,11,11,16,9,9,9,7,10
236950,G. Quezada,CM,60,68,300000,3000,20,Getafe CF,Spain Primera Division,Ecuador,Right,Medium/Medium,Normal (170-185),720000,49,39,59,67,45,49,39,39,59,66,63,60,62,63,70,49,57,51,70,49,56,54,49,62,39,62,59,49,49,7,11,6,9,9
238225,Olabe,"LM, CM",61,70,400000,7000,21,Atlético de Madrid,Spain Primera Division,Spain,Right,Medium/Medium,Normal (170-185),900000,57,57,44,68,38,60,47,45,64,64,62,62,56,63,64,59,56,41,48,45,40,32,56,55,44,58,40,43,45,6,10,10,6,13
235365,Juan Moreno,RM,61,70,400000,7000,20,Atlético de Madrid,Spain Primera Division,Spain,Right,Medium/Medium,Normal (170-185),900000,67,51,47,66,37,68,53,55,59,62,62,68,73,55,79,46,55,33,37,53,46,43,54,56,50,49,31,43,42,5,12,11,15,9
221611,Juan Delgado,ST,61,68,350000,5000,23,Levante Unión Deportiva,Spain Primera Division,Spain,Right,Medium/Medium,Normal (170-185),840000,45,63,57,56,61,57,48,38,38,61,68,53,67,52,72,70,67,49,54,60,45,17,62,51,62,52,16,16,24,12,9,14,10,13
220844,Tamayo,ST,61,65,325000,5000,22,Getafe CF,Spain Primera Division,Spain,Right,Medium/Medium,Normal (170-185),739000,45,64,60,53,47,58,53,44,40,61,66,65,70,54,79,64,62,43,52,61,33,15,56,58,70,53,19,18,22,9,16,10,6,10
238291,M. Boulahia,ST,62,75,600000,8000,20,Atlético de Madrid,Spain Primera Division,Algeria,Right,Medium/Medium,Normal (170-185),1600000,35,70,59,55,55,61,50,52,31,58,65,62,51,56,52,60,68,60,68,62,26,12,57,47,61,51,15,17,13,12,8,11,6,7
237184,K. Bare,"CAM, CDM, CM",62,75,575000,5000,19,Atlético de Madrid,Spain Primera Division,Albania,Right,Medium/Medium,Normal (170-185),1500000,37,54,50,70,32,57,39,40,66,54,69,70,63,60,73,50,60,78,71,52,59,52,64,62,39,55,52,47,49,13,12,11,11,13
236837,N. Schiappacasse,"LW, ST, RW",62,78,625000,6000,18,Atlético de Madrid,Spain Primera Division,Uruguay,Right,Medium/Medium,Normal (170-185),1700000,53,67,50,54,41,68,43,45,35,63,64,72,62,53,65,62,42,55,52,69,30,21,59,56,51,49,17,25,23,13,12,11,6,14
231749,Miguelón,RB,62,76,600000,4000,21,Villarreal CF,Spain Primera Division,Spain,Right,Medium/Medium,Normal (170-185),1600000,64,25,54,55,28,52,31,27,46,55,71,66,64,59,62,26,61,61,53,29,50,62,52,42,35,52,58,65,60,10,9,11,12,12
