Id,Name,Position,Overall,Potential,Value,Wage,Age,Team,league_name,Nationality,preferred_foot,Work Rate,Body type,Release cause,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
235942,F. Cassata,"CM, CAM",64,78,950000,8000,19,U.S. Sassuolo Calcio,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),2200000,43,36,29,73,38,64,52,37,61,71,69,68,67,72,59,50,35,68,37,53,59,32,48,68,42,54,48,38,43,10,7,5,7,10
215777,M. Tounkara,ST,65,77,975000,10000,21,Lazio,Italian Serie A,Senegal,Right,High/Medium,Lean (170-185),1900000,58,66,60,59,60,65,43,47,53,67,67,66,64,58,64,67,54,67,67,59,65,43,60,62,56,55,37,39,35,15,10,12,6,8
228171,C. Oikonomidis,LM,66,75,1000000,10000,22,Lazio,Italian Serie A,Australia,Right,High/Medium,Lean (170-185),1900000,61,63,54,63,61,70,58,56,62,68,68,66,70,67,65,63,42,59,61,65,55,49,59,65,58,59,49,48,51,10,7,11,11,15
231627,S. Umar,ST,67,80,1500000,20000,20,Torino F.C.,Italian Serie A,Nigeria,Right,High/Medium,Lean (185+),,43,69,65,56,59,69,56,41,37,70,67,67,58,63,40,62,66,64,69,58,30,19,65,55,57,63,15,14,19,11,9,13,11,9
228519,R. Zekhnini,"LW, RW",67,82,1600000,20000,19,Fiorentina,Italian Serie A,Norway,Right,High/Medium,Lean (170-185),3800000,64,63,33,55,50,69,57,38,36,70,89,90,83,55,74,68,43,70,43,51,40,30,64,56,53,61,21,27,31,7,11,8,12,14
220084,C. Falletti,"CAM, RW",67,73,1000000,20000,24,Bologna,Italian Serie A,Uruguay,Right,High/Medium,Normal (170-),2000000,56,52,36,66,51,70,47,55,62,70,86,90,85,60,74,60,57,72,62,64,42,15,59,62,53,72,14,18,12,11,6,7,5,13
213303,B. Perea,ST,67,74,1100000,20000,24,Lazio,Italian Serie A,Colombia,Right,High/Medium,Lean (185+),2100000,60,63,70,65,66,69,62,59,47,72,68,74,48,68,42,60,69,58,71,59,34,15,62,56,62,63,16,32,30,13,6,7,6,8
219995,V. Parigini,"LW, RW, CAM, ST",68,79,1500000,15000,21,Benevento,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),3100000,60,69,58,64,65,75,61,47,38,75,76,78,77,62,70,65,78,67,54,60,42,19,66,34,54,73,13,15,11,12,11,6,10,6
210320,I. Mbaye,"RB, RM",69,77,1300000,20000,22,Bologna,Italian Serie A,Senegal,Right,High/Medium,Lean (185+),2500000,68,35,60,64,50,66,68,55,64,68,67,77,71,64,65,65,53,77,68,56,68,64,60,50,49,64,60,70,70,15,7,6,10,9
223926,S. Bastien,"CAM, CM",70,80,2900000,10000,20,Chievo Verona,Italian Serie A,Belgium,Right,High/Medium,Lean (170-185),5500000,68,52,54,78,61,78,68,68,72,78,78,76,78,60,78,55,79,65,49,62,47,54,57,60,65,64,48,54,48,8,7,9,7,8
220509,L. Venuti,RB,70,80,2500000,15000,22,Benevento,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),,68,24,59,63,34,58,45,26,50,65,77,78,71,65,75,28,73,84,49,25,59,68,36,20,22,63,63,67,69,8,6,8,8,12
208306,M. St?pi?ski,ST,70,77,2500000,10000,22,Chievo Verona,Italian Serie A,Poland,Right,High/Medium,Lean (170-185),,51,74,71,69,62,68,48,34,54,68,74,70,76,64,70,68,73,57,56,59,50,32,74,59,62,60,19,18,17,8,13,7,9,7
231826,Y. Karamoh,"RW, RM, LW",71,85,4900000,20000,18,Inter,Italian Serie A,France,Right,High/Medium,Normal (185+),,65,70,65,67,66,75,64,44,63,73,84,80,68,65,65,66,68,75,61,67,50,20,63,65,65,65,24,25,26,14,10,10,8,12
209613,P. Iemmello,ST,71,74,3000000,20000,25,Benevento,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),,56,75,65,62,64,67,64,58,50,72,83,84,73,64,73,65,66,78,69,56,30,20,76,57,66,66,18,15,14,12,10,6,12,11
205553,L. Ceppitelli,CB,72,74,3000000,30000,27,Cagliari,Italian Serie A,Italy,Right,High/Medium,Normal (185+),5700000,22,35,72,47,37,25,31,18,45,47,52,66,55,57,55,40,81,65,86,25,65,70,22,17,34,65,74,75,75,12,10,10,9,10
220671,F. Melchiorri,ST,73,73,3900000,50000,30,Cagliari,Italian Serie A,Italy,Right,High/Medium,Lean (185+),6900000,43,74,69,65,61,71,38,27,40,71,76,85,71,77,57,75,87,65,70,63,54,20,67,62,64,74,12,34,14,9,9,14,10,7
197777,J. Sala,"RB, RM, CM",73,77,4300000,30000,25,U.C. Sampdoria,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),7600000,74,51,64,72,70,73,71,69,70,73,74,77,71,73,73,74,69,79,73,73,77,71,71,71,65,70,68,72,70,10,12,8,5,5
176546,J. Zúñiga,"LB, LM",73,73,2600000,50000,31,Napoli,Italian Serie A,Colombia,Right,High/Medium,Stocky (170-185),4500000,76,56,54,74,66,80,74,59,70,78,88,84,88,68,86,76,67,67,68,72,71,68,70,64,67,74,66,70,74,7,13,10,9,9
201363,Ryder,"ST, CF",74,78,7500000,20000,24,Udinese Calcio,Italian Serie A,Brazil,Right,High/Medium,Lean (170-185),14100000,62,71,76,70,68,79,68,64,51,79,76,79,77,68,76,70,86,69,66,66,56,26,77,60,65,69,20,28,26,12,7,7,7,11
189485,Diego Farías,"CF, CAM, RW, LW",74,75,6500000,50000,27,Cagliari,Italian Serie A,Brazil,Right,High/Medium,Lean (170-185),12200000,66,70,55,72,60,78,63,65,55,79,89,87,91,73,91,59,71,69,35,68,40,25,70,68,71,72,11,27,12,6,7,6,5,14
188616,M. Sau,"ST, CF",74,74,5500000,50000,29,Cagliari,Italian Serie A,Italy,Right,High/Medium,Normal (170-),9900000,73,75,49,73,77,79,79,70,59,76,89,91,93,80,95,68,73,76,52,65,38,14,83,74,76,78,18,22,22,3,3,3,3,3
235805,F. Chiesa,"RM, CF",75,87,11500000,30000,19,Fiorentina,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),21900000,68,66,44,74,58,80,57,48,60,80,82,81,85,70,79,76,53,76,55,66,48,26,74,66,61,68,28,34,34,6,7,8,9,7
219758,L. Rizzo,"RM, CM",75,77,8000000,15000,25,SPAL,Italian Serie A,Italy,Right,High/Medium,Lean (185+),,76,53,62,76,56,78,68,49,74,78,70,78,73,72,58,72,58,78,78,68,64,64,68,74,63,72,54,68,68,6,14,6,8,7
199254,João Pedro,"CAM, CM",75,79,8500000,40000,25,Cagliari,Italian Serie A,Brazil,Right,High/Medium,Lean (170-185),15900000,66,71,61,75,72,75,68,54,66,75,75,76,73,76,61,77,73,75,64,73,74,42,79,71,72,70,30,44,28,14,16,7,11,12
229593,M. Pjaca,LW,76,86,12500000,90000,22,Juventus,Italian Serie A,Croatia,Right,High/Medium,Normal (185+),23100000,76,61,68,77,72,86,82,72,67,87,84,84,81,66,75,76,68,72,73,72,50,30,60,68,72,70,16,26,24,11,5,10,9,12
206058,M. De Sciglio,"LB, RB",76,81,8500000,70000,24,Juventus,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),14700000,76,33,64,72,33,74,75,39,68,75,76,82,79,64,75,65,75,87,65,51,72,72,64,60,49,74,72,78,78,5,3,5,5,3
194203,N. Tomovi?,"CB, RB",76,76,6000000,20000,29,Chievo Verona,Italian Serie A,Serbia,Right,High/Medium,Lean (170-185),,70,22,68,64,25,62,31,37,66,68,69,71,66,70,66,70,74,72,78,41,80,76,56,46,41,67,76,80,80,8,12,15,12,5
189484,D. Santon,"LB, RB",76,78,7500000,60000,26,Inter,Italian Serie A,Italy,Right,High/Medium,Normal (185+),13300000,76,46,65,73,57,74,74,43,69,74,73,78,66,74,57,74,74,76,74,68,69,73,63,64,57,74,74,77,76,15,10,15,14,8
186200,F. Borini,"RM, LM, ST",76,77,9000000,90000,26,AC Milan,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),,72,76,75,75,75,77,65,61,62,75,77,77,78,77,64,76,71,73,66,66,70,30,78,71,81,74,13,26,24,11,6,8,12,6
170320,L. De Silvestri,"RB, RM",76,76,6000000,40000,29,Torino F.C.,Italian Serie A,Italy,Right,High/Medium,Normal (185+),10200000,78,40,79,70,60,71,64,62,66,73,71,75,68,75,58,74,78,75,78,75,71,75,66,49,52,70,71,77,75,15,11,10,14,14
225402,Bruno Gaspar,RB,77,82,10000000,50000,24,Fiorentina,Italian Serie A,Portugal,Right,High/Medium,Lean (170-185),17800000,73,57,64,72,63,78,74,35,67,75,82,85,84,80,74,68,80,85,67,64,73,71,75,67,48,74,72,74,76,9,10,7,8,10
205850,L. Pavoletti,ST,77,77,9000000,60000,28,Cagliari,Italian Serie A,Italy,Right,High/Medium,Normal (185+),,33,83,82,64,80,66,49,28,36,74,67,67,65,76,59,80,82,69,85,56,60,24,80,52,64,73,20,21,17,15,6,12,14,9
164985,C. Théréau,"LW, ST",77,77,4500000,70000,34,Fiorentina,Italian Serie A,France,Right,High/Medium,Lean (185+),7600000,70,81,78,74,80,79,69,66,58,81,67,77,67,80,58,78,72,69,74,69,66,25,80,79,73,75,16,24,20,9,5,13,8,12
228941,André Silva,ST,78,86,15500000,80000,21,AC Milan,Italian Serie A,Portugal,Right,High/Medium,Normal (185+),29500000,59,75,77,67,74,77,69,33,58,78,75,85,77,79,72,76,84,85,74,66,76,55,83,66,80,70,34,40,35,14,13,7,11,8
204077,M. Niang,"LW, ST",78,85,14500000,40000,22,Torino F.C.,Italian Serie A,France,Right,High/Medium,Lean (170-185),,67,70,64,72,72,84,68,66,57,82,86,92,83,70,65,86,69,73,70,74,50,30,82,75,70,70,16,24,20,4,6,4,4,4
192841,E. Giaccherini,"LW, CM",78,78,8000000,70000,32,Napoli,Italian Serie A,Italy,Right,High/Medium,Normal (170-),13600000,78,66,58,78,74,81,76,72,70,80,86,71,88,76,93,68,53,78,54,80,66,66,80,76,69,78,58,62,66,14,11,14,14,7
168312,I. Abate,RB,78,78,7500000,80000,30,AC Milan,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),12800000,76,38,64,76,60,77,69,44,74,77,82,88,75,76,75,68,75,83,70,60,76,76,72,64,48,78,72,76,76,3,3,5,3,3
210514,João Cancelo,"RB, RW, RM",79,86,15000000,60000,23,Inter,Italian Serie A,Portugal,Right,High/Medium,Lean (170-185),,80,59,64,78,55,82,81,69,73,79,93,91,78,78,74,80,73,81,66,66,69,69,80,66,46,69,74,78,76,6,9,15,14,14
205407,D. Baselli,CM,79,84,16500000,50000,25,Torino F.C.,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),29300000,74,67,64,82,73,80,79,73,78,83,70,70,79,75,75,76,69,77,68,81,65,68,75,80,71,74,58,65,63,11,12,13,7,6
190544,A. Ljaji?,"LW, CAM",79,82,16000000,60000,25,Torino F.C.,Italian Serie A,Serbia,Right,High/Medium,Lean (170-185),28400000,72,72,48,78,74,87,80,83,71,86,82,79,81,75,79,76,63,69,65,78,44,32,75,78,75,75,23,35,35,6,14,7,6,12
223848,S. Milinkovi?-Savi?,"CM, CAM",80,86,20000000,50000,22,Lazio,Italian Serie A,Serbia,Right,High/Medium,Normal (185+),38000000,56,69,86,79,68,81,72,66,77,84,68,73,66,77,59,83,85,85,86,72,73,78,79,77,38,76,67,73,69,7,10,7,16,7
190813,S. El Shaarawy,LW,80,83,19000000,70000,24,Roma,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),33700000,70,75,51,74,77,84,80,63,57,86,86,87,85,72,82,74,60,70,54,74,54,36,76,73,72,74,25,30,25,5,3,5,5,3
216352,M. Brozovi?,"CM, CDM",81,85,23000000,60000,24,Inter,Italian Serie A,Croatia,Right,High/Medium,Lean (170-185),40800000,72,69,62,83,65,81,79,74,81,84,72,74,74,77,74,78,68,83,62,79,68,72,76,81,69,78,64,72,70,8,8,15,11,8
203551,A. Florenzi,"RB, RW, CM",82,84,22000000,70000,26,Roma,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),39100000,77,76,70,82,87,79,73,79,75,84,86,84,87,79,84,82,74,90,68,82,79,77,82,75,76,79,73,79,78,9,8,10,11,10
193082,J. Cuadrado,RM,82,82,21500000,130000,29,Juventus,Italian Serie A,Colombia,Right,High/Medium,Lean (170-185),35500000,78,67,58,77,68,90,76,69,69,83,90,92,91,76,83,84,75,75,57,80,70,62,78,72,65,76,60,60,68,5,5,13,6,9
192387,C. Immobile,ST,82,83,26000000,70000,27,Lazio,Italian Serie A,Italy,Right,High/Medium,Normal (185+),46200000,55,86,75,70,81,77,70,51,49,79,77,85,77,85,63,86,77,71,74,76,77,40,86,62,76,81,31,33,32,6,8,15,12,6
189125,G. Bonaventura,"CM, LW",83,83,26500000,110000,27,AC Milan,Italian Serie A,Italy,Right,High/Medium,Lean (170-185),45100000,82,70,60,84,78,83,78,78,80,85,78,78,81,82,77,84,69,87,69,86,68,72,78,82,68,82,60,72,68,10,14,7,15,14
139068,Nani,"LW, RW, CAM, LM",83,83,24500000,70000,30,Lazio,Italian Serie A,Portugal,Right,High/Medium,Lean (170-185),,82,75,46,81,75,87,86,79,79,86,84,78,92,80,77,85,39,74,62,83,62,31,77,80,72,79,15,22,20,5,10,13,6,6
181458,I. Periši?,"LM, CAM",84,84,31500000,110000,28,Inter,Italian Serie A,Croatia,Right,High/Medium,Lean (185+),53600000,84,79,78,78,80,83,73,76,72,83,81,87,78,80,67,83,82,86,75,80,59,42,84,78,76,80,26,45,45,6,7,10,9,6
143076,A. Gómez,"CF, LW, ST",84,84,31000000,60000,29,Atalanta,Italian Serie A,Argentina,Right,High/Medium,Normal (170-),52700000,82,78,36,82,72,89,78,71,72,87,94,86,92,83,94,76,70,78,48,78,56,40,81,85,71,84,24,30,34,8,11,12,9,6
198219,L. Insigne,LW,85,86,45000000,110000,26,Napoli,Italian Serie A,Italy,Right,High/Medium,Normal (170-),79900000,83,73,56,83,74,88,83,77,73,90,94,86,96,80,93,70,53,75,44,80,34,26,83,87,61,78,16,24,22,8,4,14,9,10
216799,G. Di Chiara,"LB, LM",64,69,500000,7000,23,Benevento,Italian Serie A,Italy,Left,High/Medium,Lean (185+),938000,59,23,58,62,29,57,28,30,60,62,66,69,58,56,59,54,70,68,70,33,62,59,44,37,34,68,58,66,67,8,11,11,7,14
230681,G. Pezzella,"LB, LM",65,78,900000,4000,19,Udinese Calcio,Italian Serie A,Italy,Left,High/Medium,Normal (185+),2200000,67,33,59,57,28,65,42,37,45,69,64,58,57,58,65,34,54,66,59,30,60,63,57,37,45,60,62,66,68,11,14,6,7,13
212645,P. Konate,"LB, LM",67,72,850000,8000,23,SPAL,Italian Serie A,Sweden,Left,High/Medium,Lean (170-185),1600000,64,35,45,64,30,63,53,42,60,58,74,76,76,56,72,49,73,77,56,42,37,64,48,50,36,60,68,62,71,9,8,11,7,9
201529,M. Capuano,"CB, LB",72,76,3400000,30000,25,Cagliari,Italian Serie A,Italy,Left,High/Medium,Normal (185+),6300000,45,20,70,59,18,53,40,21,59,52,65,69,66,68,64,59,77,76,89,38,69,70,25,36,41,70,69,71,70,9,15,13,6,7
183414,D. Di Gennaro,CM,72,72,3000000,30000,29,Lazio,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),5100000,72,60,50,77,64,71,74,75,75,75,70,74,72,71,72,64,67,68,66,70,59,59,65,73,68,73,39,60,47,8,14,13,10,9
201943,A. Cornelius,ST,73,78,5500000,20000,24,Atalanta,Italian Serie A,Denmark,Left,High/Medium,Stocky (185+),9800000,42,73,77,65,67,67,45,56,43,70,68,71,49,66,69,75,75,71,90,68,71,28,71,50,65,71,13,26,12,15,9,8,11,9
193571,Dodô,"LM, LB",73,75,4900000,30000,25,U.C. Sampdoria,Italian Serie A,Brazil,Left,High/Medium,Lean (170-185),,76,46,57,75,51,76,75,63,66,76,75,79,77,71,79,72,73,74,62,61,70,59,70,65,46,74,66,64,65,15,8,13,10,9
235889,C. Ünder,"RM, LM",74,83,8500000,30000,19,Roma,Italian Serie A,Turkey,Left,High/Medium,Lean (170-185),16200000,75,68,58,71,64,76,71,45,61,75,83,79,80,71,84,77,48,67,58,74,27,29,66,68,64,68,24,33,30,9,13,7,9,8
230072,R. Baji?,"ST, CAM",75,82,9500000,20000,23,Udinese Calcio,Italian Serie A,Bosnia and Herzegovina,Left,High/Medium,Normal (185+),19000000,62,78,78,62,66,66,72,68,52,74,66,65,69,74,42,72,44,72,84,70,30,19,77,51,67,70,21,17,16,9,15,11,10,9
220493,A. Barreca,LB,75,86,10000000,30000,22,Torino F.C.,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),19000000,77,21,55,66,33,75,65,21,58,72,78,91,79,74,78,53,67,90,65,42,62,68,58,51,22,68,66,74,72,11,7,9,13,15
206160,A. Ciciretti,"CAM, LW, RW",75,82,9500000,20000,23,Benevento,Italian Serie A,Italy,Left,High/Medium,Normal (170-),19000000,62,65,43,80,65,75,75,67,73,75,85,86,88,61,77,68,37,71,42,74,44,32,65,72,60,82,28,26,24,13,6,9,12,6
204555,R. Álvarez,"CAM, CF",75,75,6500000,30000,29,U.C. Sampdoria,Italian Serie A,Argentina,Left,High/Medium,Lean (185+),11100000,78,68,64,76,73,79,78,76,76,79,63,66,73,75,56,75,74,69,75,75,63,53,72,72,63,73,45,58,54,5,11,11,14,10
210736,Emerson,"LWB, LB",76,80,8500000,50000,22,Roma,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),15100000,77,43,59,74,44,76,51,71,66,79,78,79,79,78,73,80,67,78,53,77,65,75,75,41,55,73,67,68,69,8,15,8,7,14
234236,P. Schick,ST,77,87,14500000,50000,21,Roma,Italian Serie A,Czech Republic,Left,High/Medium,Lean (185+),,64,79,74,74,67,80,78,56,59,80,75,77,83,74,68,72,69,68,71,73,59,22,78,73,58,79,17,24,19,11,15,8,9,14
229148,Dalbert,"LB, LWB, LM",77,84,10500000,50000,23,Inter,Italian Serie A,Brazil,Left,High/Medium,Lean (170-185),20000000,77,59,60,74,52,79,68,47,69,75,91,91,83,76,68,72,59,82,67,61,76,71,77,66,42,69,73,75,74,7,11,7,9,9
207537,J. Lukaku,LB,77,83,10000000,40000,22,Lazio,Italian Serie A,Belgium,Left,High/Medium,Stocky (185+),19000000,73,54,62,72,57,77,53,46,66,75,87,91,75,77,73,74,79,78,86,62,74,77,61,68,53,76,70,74,72,8,7,14,15,9
204614,Mário Rui,LB,77,78,8500000,60000,26,Napoli,Italian Serie A,Portugal,Left,High/Medium,Lean (170-),,77,27,60,73,53,71,63,60,71,73,88,84,88,75,89,69,92,92,54,73,73,73,59,60,60,73,72,75,75,13,5,9,8,14
202851,G. Defrel,"ST, RW",77,79,11000000,70000,26,Roma,Italian Serie A,France,Left,High/Medium,Lean (170-185),19500000,70,78,61,67,71,84,63,69,60,83,91,87,82,74,72,78,41,65,52,75,49,37,80,73,69,73,18,15,18,14,15,11,12,7
201215,L. Krej?í,"LW, RW, RM",77,80,11500000,50000,24,Bologna,Italian Serie A,Czech Republic,Left,High/Medium,Lean (170-185),20400000,81,64,40,77,69,82,79,76,73,80,86,84,79,72,79,77,81,76,47,75,68,45,75,72,67,78,35,47,43,15,13,12,9,9
196889,S. Verdi,"RW, CAM",78,80,13000000,50000,24,Bologna,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),23100000,77,56,42,77,74,84,80,60,73,84,90,86,92,76,90,78,51,77,48,76,48,36,74,76,60,76,20,40,60,12,10,7,15,9
123576,M. Borriello,ST,78,78,4800000,15000,35,SPAL,Italian Serie A,Italy,Left,High/Medium,Normal (185+),8600000,55,83,80,68,70,69,61,74,45,78,57,65,67,77,60,80,78,61,78,50,58,24,85,62,74,81,18,24,20,6,6,11,8,11
201454,F. Ghoulam,LB,79,82,13000000,70000,26,Napoli,Italian Serie A,Algeria,Left,High/Medium,Normal (185+),23100000,80,54,70,74,52,74,73,68,70,75,74,84,68,78,62,80,73,91,73,69,74,74,64,58,76,72,74,79,78,12,7,8,8,13
185103,A. Kolarov,"LB, CB",79,79,8000000,70000,31,Roma,Italian Serie A,Serbia,Left,High/Medium,Normal (185+),13600000,89,55,80,73,64,78,85,81,77,75,64,67,63,81,58,91,81,75,76,80,85,80,69,76,74,85,74,81,80,16,15,8,16,6
210935,D. Berardi,RW,81,87,24500000,60000,22,U.S. Sassuolo Calcio,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),46600000,76,77,62,75,78,84,72,76,75,86,85,85,87,75,73,83,66,80,65,83,80,26,81,77,80,74,22,30,30,5,6,5,5,6
212404,F. Bernardeschi,"RM, CF, LM",82,88,30500000,110000,23,Juventus,Italian Serie A,Italy,Left,High/Medium,Lean (170-185),56400000,77,73,48,80,70,86,79,80,70,87,84,84,85,80,79,80,49,83,63,82,52,34,80,78,72,83,28,36,32,14,15,10,13,12
202651,Suso,RW,82,87,29500000,110000,23,AC Milan,Italian Serie A,Spain,Left,High/Medium,Lean (170-185),52400000,81,70,50,83,72,87,84,80,75,89,84,80,86,78,86,78,50,77,50,82,23,20,76,82,72,76,19,23,18,15,15,9,8,9
237715,P. Cutrone,ST,65,80,1200000,15000,19,AC Milan,Italian Serie A,Italy,Right,High/Medium,Normal (170-185),2700000,43,69,65,59,67,65,65,42,31,65,65,69,67,55,67,59,69,55,69,51,54,13,65,49,68,59,16,19,17,10,7,7,10,5
224031,A. Maruši?,"LB, RB, RM",71,75,2600000,20000,24,Lazio,Italian Serie A,Montenegro,Right,High/Medium,Normal (170-185),4500000,69,66,64,64,68,73,58,48,63,71,77,83,66,71,67,74,81,76,71,71,68,68,69,70,58,64,67,68,69,8,9,7,10,10
207553,M. Rohdén,"RM, CM",71,71,2500000,10000,26,Crotone,Italian Serie A,Sweden,Right,High/Medium,Normal (170-185),4600000,60,63,42,70,65,68,64,49,71,70,73,76,73,77,73,77,70,93,69,65,87,63,67,68,66,74,52,66,56,13,12,10,13,14
207650,E. Krafth,RB,73,80,4700000,40000,22,Bologna,Italian Serie A,Sweden,Right,High/Medium,Normal (170-185),9000000,68,41,64,68,46,68,70,54,62,68,74,77,73,70,72,70,68,77,68,58,70,70,52,60,54,70,72,76,76,8,13,15,14,7
199763,B. Bereszy?ski,RB,73,76,4200000,30000,24,U.C. Sampdoria,Italian Serie A,Poland,Right,High/Medium,Normal (170-185),7400000,66,57,59,71,59,67,58,50,63,70,82,82,76,74,72,63,70,82,67,57,76,70,65,66,59,70,72,68,70,9,8,16,7,15
188599,M. Antenucci,ST,73,73,3200000,15000,32,SPAL,Italian Serie A,Italy,Right,High/Medium,Normal (170-185),5700000,59,78,55,68,71,77,74,66,50,76,71,70,76,72,73,76,59,70,63,62,54,30,78,64,74,74,26,36,32,14,10,9,6,9
183188,M. Gazzola,RB,73,73,2200000,40000,32,U.S. Sassuolo Calcio,Italian Serie A,Italy,Right,High/Medium,Normal (170-185),3800000,75,40,59,64,34,64,58,47,60,72,74,69,69,76,60,62,65,78,69,55,68,74,61,42,49,68,66,73,72,5,7,9,15,12
235875,Pol Lirola,RB,74,80,6000000,20000,19,U.S. Sassuolo Calcio,Italian Serie A,Spain,Right,High/Medium,Normal (170-185),,76,35,65,73,59,74,73,30,67,74,80,83,69,70,74,58,68,72,69,51,68,69,64,58,30,71,69,74,73,12,12,5,9,13
211267,R. Centurión,"LW, CAM",74,79,7500000,30000,24,Genoa,Italian Serie A,Argentina,Right,High/Medium,Normal (170-185),13300000,66,65,63,67,60,82,68,71,63,77,88,86,87,75,85,65,55,87,46,64,59,40,61,69,67,71,28,45,47,7,6,7,11,8
198136,A. Ragusa,LW,74,74,6000000,50000,27,U.S. Sassuolo Calcio,Italian Serie A,Italy,Right,High/Medium,Normal (170-185),10200000,68,66,59,75,70,77,63,51,60,78,87,88,82,69,74,68,66,74,66,69,57,36,70,64,58,71,17,40,26,15,10,10,13,8
198760,S. Taïder,"CM, CDM",75,77,8000000,40000,25,Bologna,Italian Serie A,Algeria,Right,High/Medium,Normal (170-185),14200000,66,56,64,78,68,76,70,66,74,76,74,73,76,74,76,82,76,75,68,78,84,72,68,74,68,74,68,72,76,14,7,12,9,16
192587,A. Ioni??,"CM, CAM, CDM",75,75,7000000,50000,26,Cagliari,Italian Serie A,Moldova,Right,High/Medium,Normal (170-185),12600000,68,64,74,77,60,74,69,65,74,77,68,69,67,72,68,78,82,84,84,74,70,74,70,70,65,71,68,75,70,6,14,10,12,11
236311,M. Rog,"CAM, CM",76,86,12500000,50000,21,Napoli,Italian Serie A,Croatia,Right,High/Medium,Normal (170-185),23800000,75,62,47,82,65,80,64,57,78,78,73,75,63,68,67,70,48,65,61,76,65,28,63,78,60,73,40,54,48,6,15,12,13,12
216816,G. Simeone,"ST, RM",76,86,12500000,50000,21,Fiorentina,Italian Serie A,Argentina,Right,High/Medium,Normal (170-185),23800000,39,78,71,68,70,76,69,60,55,75,76,79,76,68,63,75,82,74,70,69,44,23,79,60,71,75,23,24,22,12,15,9,14,11
222558,R. Karsdorp,RB,78,84,12000000,50000,22,Roma,Italian Serie A,Netherlands,Right,High/Medium,Normal (170-185),22800000,78,53,69,72,66,76,60,60,74,75,86,87,65,75,65,80,74,89,70,69,83,67,65,68,52,68,74,76,76,13,7,14,16,15
205633,L. Castro,"CM, RM",78,78,10500000,20000,28,Chievo Verona,Italian Serie A,Argentina,Right,High/Medium,Normal (170-185),17900000,78,58,58,80,67,80,76,68,76,82,78,78,78,76,78,77,66,77,68,74,59,73,75,77,68,77,58,68,68,6,7,9,15,5
201878,V. Eysseric,"RW, LW, CAM, LM",78,80,12500000,60000,25,Fiorentina,Italian Serie A,France,Right,High/Medium,Normal (170-185),22200000,82,77,52,79,72,79,76,78,78,79,72,72,76,73,67,78,58,66,64,79,66,34,78,79,71,72,46,33,26,9,13,10,11,8
201046,R. Saponara,CAM,79,82,16000000,70000,25,Fiorentina,Italian Serie A,Italy,Right,High/Medium,Normal (170-185),,76,64,58,82,64,83,80,70,76,85,71,78,71,70,71,72,64,72,69,66,52,30,78,83,68,76,26,34,30,5,3,5,5,3
178311,Eder,"ST, LW",80,80,14500000,80000,30,Inter,Italian Serie A,Italy,Right,High/Medium,Normal (170-185),24700000,72,81,60,76,76,83,80,78,58,85,86,84,81,78,80,80,50,74,60,78,60,24,85,78,78,78,18,20,26,8,12,11,10,9
171877,M. Hamšík,CM,87,87,48500000,130000,29,Napoli,Italian Serie A,Slovakia,Right,High/Medium,Normal (170-185),82500000,78,78,74,88,79,86,80,72,82,87,72,75,76,88,66,82,71,85,69,83,56,72,88,86,70,84,60,73,62,8,6,4,14,14
167664,G. Higuaín,ST,90,90,77000000,275000,29,Juventus,Italian Serie A,Argentina,Right,High/Medium,Normal (170-185),127100000,68,91,86,75,88,84,74,62,59,85,78,80,75,88,69,88,79,72,85,82,50,20,92,70,70,86,12,22,18,5,12,7,5,10
223137,F. Bonazzoli,ST,63,73,600000,3000,20,SPAL,Italian Serie A,Italy,Left,High/Medium,Normal (170-185),,41,65,65,54,54,60,47,53,43,66,67,69,63,59,37,56,60,60,67,57,39,26,57,46,60,64,25,22,29,8,13,10,8,7
203455,O. Kragl,"LM, CM",67,67,800000,9000,27,Crotone,Italian Serie A,Germany,Left,High/Medium,Normal (170-185),1400000,65,49,56,64,64,67,69,76,62,67,71,75,63,72,56,85,32,70,75,78,78,56,66,58,61,75,60,60,58,16,7,13,14,12
