Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,Release clause,prefer_foot,Work rate,Body type,league,Best overall,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
205551,Álvaro Lemos,Las Palmas,Spain,RB,30,71,71,1600000,12000,3500000,Right,High/ Medium,Normal (170-185),Spain,71,68,60,61,63,55,68,66,68,59,69,85,82,81,65,84,74,82,91,74,67,79,66,63,63,66,67,64,61,62,12,13,9,13,16
247802,G. González,Mallorca,Uruguay,RWB,28,71,71,1700000,15000,3600000,Right,High/ Medium,Normal (170-185),Spain,71,67,28,59,67,31,61,57,55,65,60,73,71,76,65,79,67,72,88,68,49,57,68,59,38,51,59,69,66,69,5,12,13,14,9
253396,G. Simeone,Deportivo Alavés,Argentina,ST,20,72,84,5500000,26000,11800000,Right,High/ Medium,Normal (170-185),Spain,74,60,74,69,65,58,68,53,46,42,70,84,83,79,72,83,68,88,79,82,64,75,25,74,62,62,59,18,20,24,8,14,7,14,12
238857,Wilson Manafá,Granada,Portugal,RB,28,73,73,2800000,16000,6200000,Right,High/ Medium,Normal (170-185),Spain,73,72,56,59,72,57,70,68,48,54,70,85,84,84,63,81,66,74,72,61,54,75,70,72,65,47,72,69,70,71,6,6,7,11,10
220348,Iza Carcelén,Cádiz,Spain,RB,30,73,73,2600000,21000,5500000,Right,High/ Medium,Normal (170-185),Spain,73,74,47,62,73,56,69,71,76,59,70,75,74,69,60,73,69,69,88,56,69,75,70,69,59,69,62,69,70,67,9,11,11,10,7
207732,Roger Martí,Cádiz,Spain,ST,32,73,73,2500000,25000,5300000,Right,High/ Medium,Normal (170-185),Spain,73,59,71,69,68,77,73,54,56,59,72,73,74,71,76,75,76,76,73,70,73,69,35,79,61,80,80,42,36,38,15,13,15,14,8
261987,Antonio Blanco,Deportivo Alavés,Spain,CDM,22,73,82,6500000,15000,15600000,Right,High/ Medium,Normal (170-185),Spain,74,46,56,49,76,37,65,56,65,75,71,56,51,61,71,56,52,53,69,54,64,72,72,67,75,60,73,69,74,71,11,7,13,12,9
220132,Zaldúa,Cádiz,Spain,RB,31,74,74,3100000,23000,6500000,Right,High/ Medium,Normal (170-185),Spain,74,74,32,75,74,23,64,62,41,65,72,67,66,66,71,70,48,79,73,72,40,82,72,44,50,32,66,71,76,73,7,15,14,11,11
239335,Óscar,Getafe,Spain,CM,25,74,78,6000000,21000,13100000,Right,High/ Medium,Normal (170-185),Spain,77,66,76,45,77,65,75,78,86,76,76,58,56,64,76,70,72,54,55,56,82,48,70,73,78,57,74,47,62,48,12,7,9,11,7
189860,Kiko Femenía,Villarreal,Spain,RB,32,74,74,2900000,24000,6100000,Right,High/ Medium,Normal (170-185),Spain,74,75,53,59,74,54,69,65,55,63,74,75,71,75,69,80,56,70,72,61,61,70,72,64,67,60,66,73,72,71,16,15,7,15,11
217731,Sandro,Las Palmas,Spain,ST,27,75,75,6000000,21000,13200000,Right,High/ Medium,Normal (170-185),Spain,75,65,72,72,76,73,75,80,76,59,76,79,80,78,71,72,85,81,50,67,78,62,33,74,56,69,65,25,25,24,12,16,10,6,8
203843,D. Suárez,Getafe,Uruguay,RWB,35,77,77,3200000,19000,6700000,Right,High/ Medium,Normal (170-185),Spain,77,78,64,70,73,59,72,74,75,72,74,69,69,69,75,73,83,74,75,69,73,89,76,63,62,67,74,75,79,79,16,9,9,15,7
203581,I. Balliu,Rayo Vallecano,Albania,RB,31,77,77,7500000,20000,15800000,Right,High/ Medium,Normal (170-185),Spain,77,77,50,65,72,24,72,63,58,68,77,78,83,78,71,76,45,75,84,63,59,73,72,67,64,69,74,73,75,70,12,9,9,9,13
247832,Thierry Correia,Valencia,Portugal,RB,24,77,83,15500000,26000,35700000,Right,High/ Medium,Normal (170-185),Spain,77,74,43,58,72,52,76,74,42,62,73,88,92,75,75,72,55,78,71,69,54,70,72,65,64,46,72,73,76,74,10,15,6,6,7
173030,Ó. Trejo,Rayo Vallecano,Argentina,CAM,35,78,78,6000000,17000,12600000,Right,High/ Medium,Normal (170-185),Spain,78,73,75,65,81,72,84,74,75,76,78,65,69,91,76,79,75,74,87,74,78,70,72,75,80,80,76,70,71,68,14,14,7,16,11
221342,Pablo Maffeo,Mallorca,Spain,RWB,25,78,81,17000000,25000,37000000,Right,High/ Medium,Normal (170-185),Spain,78,77,53,70,75,21,80,71,34,68,80,85,79,75,72,81,57,81,71,69,52,64,71,67,64,37,62,73,81,77,10,7,14,12,15
208777,Óliver Torres,Sevilla,Spain,CM,28,79,79,17500000,33000,36800000,Right,High/ Medium,Normal (170-185),Spain,79,75,73,52,81,63,84,80,64,79,83,65,71,77,77,80,72,50,70,33,73,61,71,76,83,65,80,65,69,58,7,7,14,6,8
219789,H. Traoré,Real Sociedad,Mali,RB,31,80,80,15500000,36000,32600000,Right,High/ Medium,Normal (170-185),Spain,80,80,52,71,75,32,76,74,42,73,77,80,84,75,76,80,72,83,90,73,58,75,73,72,66,47,72,73,79,76,10,14,9,7,16
225201,Álex Berenguer,Athletic Club,Spain,LM,27,80,80,22500000,33000,47300000,Right,High/ Medium,Normal (170-185),Spain,80,76,77,58,77,70,82,76,75,70,81,84,79,87,77,88,76,71,80,55,72,76,65,77,78,69,83,65,65,64,14,16,8,6,13
208618,Lucas Vázquez,Real Madrid,Spain,RB,32,81,81,18000000,140000,36900000,Right,High/ Medium,Normal (170-185),Spain,81,83,72,58,82,58,81,83,71,76,79,81,81,81,81,82,80,70,92,56,76,72,75,80,79,56,75,74,74,73,9,16,9,9,7
214997,Á. Correa,Atlético Madrid,Argentina,ST,28,82,82,31000000,77000,63600000,Right,High/ Medium,Normal (170-185),Spain,84,75,85,71,80,80,86,82,66,68,85,86,85,90,82,89,83,82,84,68,86,79,48,85,82,67,79,42,53,44,13,10,9,8,16
212616,R. De Paul,Atlético Madrid,Argentina,CM,29,84,84,41000000,85000,84100000,Right,High/ Medium,Normal (170-185),Spain,84,78,76,58,85,71,82,84,76,85,85,80,76,78,81,78,80,79,92,79,78,82,79,78,86,66,81,72,81,75,13,12,10,7,14
186942,?. Gündo?an,FC Barcelona,Germany,CM,32,86,86,53500000,220000,109700000,Right,High/ Medium,Normal (170-185),Spain,86,77,82,50,88,75,86,86,80,84,91,65,60,77,86,77,79,67,75,73,80,70,75,84,86,80,87,77,75,67,11,14,5,5,13
266331,Hugo Álvarez,Celta de Vigo,Spain,CM,19,58,74,525000,2000,1400000,Right,High/ Medium,Lean (185+),Spain,60,55,48,48,61,48,59,47,39,63,55,63,63,63,60,60,55,51,50,52,44,44,54,57,64,43,57,44,48,49,10,9,14,8,8
271687,Kikín,Cádiz,Spain,RB,20,63,77,1100000,4000,3000000,Right,High/ Medium,Lean (185+),Spain,63,55,36,45,47,29,67,42,39,43,52,76,77,75,60,65,29,54,51,46,34,59,62,64,37,39,49,58,67,67,12,12,13,14,5
264490,Noel,Real Madrid,Spain,ST,20,63,80,1300000,18000,3500000,Right,High/ Medium,Lean (170-185),Spain,65,50,66,60,63,58,62,59,51,42,69,63,68,56,64,58,65,57,47,46,59,40,24,63,59,56,57,35,18,16,13,13,11,14,8
239496,Y. Fekir,Real Betis,France,LM,26,65,66,850000,6000,1800000,Right,High/ Medium,Normal (170-),Spain,67,65,69,47,64,56,71,57,59,58,69,73,74,77,56,82,62,54,37,49,65,62,20,60,59,58,57,27,33,34,7,15,9,7,8
260546,Urko González,Real Sociedad,Spain,CB,22,66,77,1800000,7000,4100000,Right,High/ Medium,Lean (185+),Spain,68,38,40,71,72,24,45,42,44,68,60,50,42,55,61,49,46,76,59,76,50,57,64,48,57,41,59,62,69,66,10,8,11,6,12
277179,Fermín López,FC Barcelona,Spain,CM,20,66,82,2200000,22000,5900000,Right,High/ Medium,Lean (170-185),Spain,69,47,66,42,69,47,68,54,45,67,70,73,71,82,69,81,68,46,63,43,65,58,47,59,63,50,63,43,65,53,8,14,8,7,7
255140,Pablo Gozálbez,Valencia,Spain,CAM,22,68,78,2700000,11000,6200000,Right,High/ Medium,Normal (170-),Spain,70,59,70,61,70,59,70,63,61,66,71,63,59,66,62,79,67,57,50,45,65,54,52,64,68,59,52,50,43,44,11,10,12,10,5
234856,H. Mendes,Almería,Guinea Bissau,RB,25,70,73,1900000,12000,4100000,Right,High/ Medium,Lean (170-185),Spain,72,65,39,71,67,43,63,48,39,62,70,70,74,58,58,58,52,82,64,77,39,66,69,48,50,42,53,67,71,69,11,10,5,9,10
271916,Bryan,Granada,Spain,RM,21,71,83,4600000,10000,11000000,Right,High/ Medium,Normal (170-),Spain,72,74,71,42,69,70,78,68,58,62,75,85,77,82,57,83,77,53,53,44,65,39,23,67,56,70,58,25,32,38,10,11,5,12,9
266039,Pubill,Almería,Spain,RB,20,71,81,3900000,11000,9000000,Right,High/ Medium,Normal (185+),Spain,71,67,54,65,67,51,66,56,45,59,67,73,79,71,68,58,70,82,79,83,49,65,70,65,53,41,65,62,67,65,15,6,13,6,10
236393,Marc Cardona,Las Palmas,Spain,ST,27,71,71,2000000,14000,4400000,Right,High/ Medium,Lean (170-185),Spain,71,57,69,71,70,67,70,60,52,51,71,80,78,76,71,60,70,81,81,66,67,58,24,74,65,75,66,28,17,12,8,13,11,6,8
255781,Ricard,Granada,Spain,RB,23,72,78,3500000,11000,8400000,Right,High/ Medium,Lean (170-185),Spain,72,72,60,65,70,28,67,66,68,58,74,75,77,60,64,74,63,67,75,51,61,55,66,45,32,44,62,67,65,69,11,9,7,6,11
240702,R. Yaremchuk,Valencia,Ukraine,ST,27,72,73,2700000,18000,2500000,Right,High/ Medium,Lean (185+),Spain,73,69,70,72,73,70,69,52,54,68,67,70,76,66,75,49,76,82,71,76,69,68,39,73,66,67,67,38,48,34,14,15,13,7,13
246351,Valery,Girona,Spain,RM,23,73,79,4800000,18000,11000000,Right,High/ Medium,Lean (170-185),Spain,74,70,67,45,70,59,72,68,50,65,72,88,87,79,69,75,67,70,79,65,58,63,68,69,66,55,66,67,71,67,7,12,13,9,10
243134,L. Ramazani,Almería,Belgium,RM,22,73,81,7000000,18000,16100000,Right,High/ Medium,Lean (170-),Spain,74,68,72,41,66,58,78,56,52,62,75,88,87,89,68,91,68,61,60,53,59,62,35,71,65,69,65,30,34,30,7,10,13,5,11
223578,Mata,Getafe,Spain,ST,34,73,73,1500000,23000,3200000,Right,High/ Medium,Normal (185+),Spain,73,63,71,73,67,73,73,55,52,51,74,59,65,61,80,35,80,76,63,73,70,80,19,78,66,76,76,29,28,29,12,8,10,6,12
264238,Diego López,Valencia,Spain,LM,21,73,82,7000000,19000,16100000,Right,High/ Medium,Lean (170-185),Spain,74,70,73,62,71,65,75,60,52,68,72,74,75,70,71,70,66,70,68,59,59,47,35,70,68,60,60,41,30,30,14,15,13,14,12
224013,Sergi Canós,Valencia,Spain,LM,26,73,73,3300000,25000,6900000,Right,High/ Medium,Lean (170-185),Spain,73,72,70,51,72,58,76,66,56,66,73,74,69,78,72,84,71,68,69,67,69,75,59,72,72,58,65,58,64,63,7,8,15,15,15
203177,D. Foulquier,Valencia,France,RB,30,73,73,2600000,23000,5500000,Right,High/ Medium,Lean (170-185),Spain,73,70,59,67,67,49,68,60,40,64,67,73,73,66,69,60,71,78,72,74,56,71,71,72,59,49,65,69,74,71,11,7,6,10,14
251412,S. Weissman,Granada,Israel,ST,27,74,74,4600000,19000,10100000,Right,High/ Medium,Stocky (170-185),Spain,74,58,78,75,68,79,65,63,53,60,69,72,70,69,74,76,77,82,76,73,72,65,28,78,68,79,75,43,30,25,7,10,7,10,9
259075,Yan Couto,Girona,Brazil,RM,21,74,84,9500000,60000,12000000,Right,High/ Medium,Lean (170-),Spain,75,76,62,51,73,45,77,70,43,67,76,83,81,84,67,83,65,65,78,52,58,66,68,63,64,55,60,64,72,69,9,6,13,8,11
229517,Toni Villa,Girona,Spain,LM,28,74,74,4200000,23000,8800000,Right,High/ Medium,Lean (170-185),Spain,74,74,67,56,75,56,76,74,53,72,75,74,74,85,70,86,63,54,68,33,63,60,52,72,73,60,71,50,56,54,10,7,12,14,15
241973,Chris Ramos,Cádiz,Spain,ST,26,74,75,5000000,27000,10900000,Right,High/ Medium,Normal (185+),Spain,75,66,78,82,64,64,77,58,53,60,72,78,84,69,65,46,70,93,65,79,69,35,26,69,66,65,56,39,24,25,11,10,9,8,7
231280,Iván Alejo,Cádiz,Spain,RM,28,74,74,4200000,26000,8800000,Right,High/ Medium,Lean (170-185),Spain,75,76,75,52,73,59,80,76,66,69,74,83,78,85,65,51,77,73,51,69,68,77,42,70,70,55,61,50,44,46,9,12,14,14,10
233795,B. Brereton Díaz,Villarreal,Chile,LM,24,74,79,6500000,23000,14100000,Right,High/ Medium,Normal (185+),Spain,76,68,75,70,68,69,75,68,61,58,73,82,83,76,74,65,75,86,78,80,66,69,36,74,65,71,72,34,44,37,7,12,13,12,13
192678,Kike García,Deportivo Alavés,Spain,ST,33,74,74,2700000,23000,5900000,Right,High/ Medium,Normal (185+),Spain,74,56,76,76,74,75,74,42,60,53,75,56,52,61,73,46,76,81,60,78,74,71,52,79,67,70,78,45,34,21,7,9,8,13,13
229010,S. Amallah,Valencia,Morocco,CAM,26,74,77,5500000,11000,10900000,Right,High/ Medium,Normal (185+),Spain,76,70,75,64,76,73,76,74,72,74,75,68,66,73,69,57,77,74,69,74,77,81,68,76,74,79,68,62,66,57,13,10,10,8,14
261478,T. Douvikas,Celta de Vigo,Greece,ST,23,74,81,8500000,19000,19600000,Right,High/ Medium,Normal (185+),Spain,76,60,75,69,69,65,73,59,47,63,74,83,79,74,70,69,74,83,80,74,66,58,38,78,57,70,71,28,28,27,9,11,12,13,8
238756,J. Larsen,Celta de Vigo,Norway,ST,23,74,82,9500000,19000,21900000,Right,High/ Medium,Lean (185+),Spain,76,45,77,75,61,68,67,57,45,50,70,73,80,66,72,60,74,88,84,85,66,72,26,77,64,58,72,29,27,23,7,14,14,8,9
225523,Lekue,Athletic Club,Spain,RB,30,74,74,3600000,20000,7600000,Right,High/ Medium,Lean (170-185),Spain,74,72,64,61,71,41,70,71,56,65,71,82,81,71,72,73,62,79,80,71,62,70,72,71,68,53,64,69,71,69,15,16,13,13,9
205070,Portu,Girona,Spain,RM,31,75,75,4700000,24000,9900000,Right,High/ Medium,Normal (170-),Spain,75,73,71,69,71,72,72,78,64,70,74,83,81,82,73,81,80,82,79,72,71,80,55,75,74,65,74,55,55,53,14,10,15,15,13
208622,Rubén Sobrino,Cádiz,Spain,LM,31,75,75,4700000,27000,9900000,Right,High/ Medium,Lean (185+),Spain,75,72,75,76,75,72,79,69,57,70,77,79,82,74,70,61,75,84,55,67,74,68,32,71,68,66,65,40,31,21,13,8,11,7,15
167397,Falcao,Rayo Vallecano,Colombia,ST,37,75,75,1900000,16000,4000000,Right,High/ Medium,Stocky (170-185),Spain,75,55,78,83,76,77,72,78,70,60,77,54,42,70,78,78,75,78,53,69,73,73,41,81,63,81,79,32,42,19,10,13,6,9,5
238305,Nacho Vidal,Osasuna,Spain,RB,28,75,75,5000000,24000,10500000,Right,High/ Medium,Lean (170-185),Spain,75,76,60,73,76,39,69,73,32,65,70,73,77,69,75,65,59,77,63,63,49,69,74,61,59,41,68,66,79,75,8,8,7,11,9
246672,Barrenetxea,Real Sociedad,Spain,LW,21,75,84,12500000,23000,28800000,Right,High/ Medium,Stocky (170-185),Spain,75,70,74,58,68,66,81,64,43,53,78,80,76,85,73,84,75,61,58,42,62,35,17,72,70,59,74,33,12,14,13,11,11,5,13
226777,C. Larin,Mallorca,Canada,ST,28,75,75,6000000,27000,12600000,Right,High/ Medium,Normal (185+),Spain,75,69,78,75,70,61,71,66,50,47,70,67,74,63,73,48,80,86,72,88,70,60,22,77,67,63,65,21,25,20,12,9,8,12,7
245158,L. Suárez,Almería,Colombia,ST,25,76,81,11000000,26000,23900000,Right,High/ Medium,Normal (185+),Spain,78,66,79,69,68,73,73,68,60,57,69,83,84,74,76,75,81,83,79,75,71,77,44,81,66,69,63,26,48,28,6,8,13,11,6
257279,Álex Baena,Villarreal,Spain,CM,21,76,83,15000000,22000,34500000,Right,High/ Medium,Lean (170-185),Spain,79,70,77,58,78,69,75,72,80,76,81,76,75,77,76,69,76,69,75,59,78,74,68,78,77,68,74,67,67,66,6,11,8,12,11
201143,A. Mandi,Villarreal,Algeria,CB,31,76,76,5000000,27000,10500000,Right,High/ Medium,Lean (170-185),Spain,76,69,41,78,76,49,64,67,49,75,71,64,57,67,75,64,52,83,60,76,49,76,75,65,68,35,74,75,79,78,15,16,9,10,14
261204,M. Uzuni,Granada,Albania,ST,28,77,77,11000000,24000,24200000,Right,High/ Medium,Stocky (170-185),Spain,78,73,81,75,72,57,82,66,67,63,80,81,83,82,75,75,77,81,67,63,76,71,49,76,72,79,80,22,22,19,7,8,9,15,13
210463,D. Machís,Cádiz,Venezuela,LM,30,77,77,10000000,13000,30500000,Right,High/ Medium,Stocky (170-185),Spain,78,75,75,51,73,57,83,65,78,69,79,89,84,91,70,90,82,74,65,66,78,71,38,73,70,72,75,40,35,24,8,8,10,13,10
231627,U. Sadiq,Real Sociedad,Nigeria,ST,26,77,80,14000000,34000,30500000,Right,High/ Medium,Lean (185+),Spain,79,51,80,74,72,65,76,62,45,48,75,80,86,66,70,43,81,92,71,90,69,42,19,71,61,72,67,37,20,19,11,9,13,11,9
231184,Guruzeta,Athletic Club,Spain,ST,26,77,78,12500000,29000,27200000,Right,High/ Medium,Lean (185+),Spain,78,60,79,80,78,70,77,58,52,62,78,73,72,73,76,68,78,86,71,75,72,72,37,75,71,71,71,42,35,36,12,14,11,10,5
205157,Ruiz de Galarreta,Athletic Club,Spain,CM,29,77,77,10500000,28000,22100000,Right,High/ Medium,Lean (170-185),Spain,78,62,60,51,80,61,70,58,45,79,76,72,65,83,80,83,62,67,84,67,68,82,75,74,77,47,76,73,80,75,12,6,13,7,12
216475,Morales,Villarreal,Spain,ST,35,78,78,6000000,28000,12600000,Right,High/ Medium,Lean (170-185),Spain,79,75,83,64,77,82,79,79,68,69,78,79,78,78,80,79,83,77,68,69,79,58,58,82,74,76,79,44,54,45,14,13,13,16,8
252324,Riquelme,Atlético Madrid,Spain,LM,23,78,84,22000000,44000,49500000,Right,High/ Medium,Lean (170-185),Spain,80,76,77,46,78,65,82,73,56,72,79,80,77,83,74,81,76,56,65,43,78,58,52,75,76,55,73,50,48,46,9,10,8,9,12
253004,Ansu Fati,Brighton & Hove Albion,Spain,LW,20,78,88,31000000,95000,28500000,Right,High/ Medium,Unique,Spain,80,69,80,66,73,69,80,75,73,69,79,91,87,89,75,83,74,72,63,49,72,48,19,78,73,74,82,23,32,28,6,9,8,10,7
260815,Arnau Martínez,Girona,Spain,RB,20,80,86,30500000,22000,70200000,Right,High/ Medium,Lean (170-185),Spain,80,80,50,74,79,35,76,68,40,66,78,82,78,75,79,66,56,82,78,66,45,68,77,61,65,50,65,73,79,77,10,7,7,10,9
146536,Jesús Navas,Sevilla,Spain,RB,37,80,80,4700000,22000,9900000,Right,High/ Medium,Lean (170-),Spain,80,85,63,72,81,75,80,82,50,76,81,83,81,81,76,82,74,68,78,35,70,75,77,77,80,56,79,76,76,75,10,10,15,7,13
198164,Jonathan Viera,Las Palmas,Spain,CAM,33,80,80,13000000,27000,28600000,Right,High/ Medium,Lean (170-185),Spain,80,73,76,65,81,65,80,77,73,79,79,84,77,91,74,76,70,79,83,70,76,63,66,77,85,74,77,63,63,55,16,16,9,14,9
231410,Brahim,Real Madrid,Spain,CAM,23,80,85,32000000,125000,68000000,Right,High/ Medium,Lean (170-),Spain,82,70,73,30,83,55,83,74,61,73,84,85,78,89,74,91,71,55,68,46,73,44,33,76,79,58,72,40,23,21,13,9,13,10,6
207566,William Carvalho,Real Betis,Portugal,CDM,31,81,81,18000000,30000,37800000,Right,High/ Medium,Normal (185+),Spain,81,66,66,70,84,50,82,82,50,82,81,46,44,45,75,42,75,75,81,90,69,76,80,73,83,60,86,78,74,70,6,6,5,14,14
216201,Iñaki Williams,Athletic Club,Ghana,RM,29,81,81,25500000,37000,53600000,Right,High/ Medium,Lean (185+),Spain,81,76,77,78,72,74,80,78,58,62,78,93,94,77,84,62,85,95,88,84,76,76,30,85,73,68,78,42,44,38,14,15,14,10,13
223197,E. Ünal,Getafe,Turkey,ST,26,82,84,38000000,44000,82700000,Right,High/ Medium,Lean (185+),Spain,84,60,87,81,78,82,83,74,78,62,82,73,72,81,80,73,83,89,78,83,82,75,29,80,70,84,76,34,43,34,8,14,8,13,13
173608,Joselu,Real Madrid,Spain,ST,33,82,82,19500000,19000,108000000,Right,High/ Medium,Lean (185+),Spain,82,58,87,90,78,75,75,73,65,60,82,64,62,63,80,34,84,89,68,84,79,67,30,85,73,87,74,26,28,20,11,11,8,15,7
241461,Ferran Torres,FC Barcelona,Spain,LW,23,82,88,48000000,150000,108000000,Right,High/ Medium,Lean (170-185),Spain,85,78,81,75,79,74,84,76,60,77,83,87,80,84,81,78,79,84,72,69,77,54,34,85,80,74,82,35,24,28,12,9,11,15,12
155862,Sergio Ramos,Sevilla,Spain,CB,37,83,83,6500000,28000,13700000,Right,High/ Medium,Unique,Spain,83,63,65,88,78,69,63,72,75,80,78,65,51,66,85,66,79,87,54,81,64,90,84,69,71,90,86,82,82,83,11,8,9,7,11
224179,Borja Iglesias,Real Betis,Spain,ST,30,83,83,35500000,41000,74600000,Right,High/ Medium,Lean (185+),Spain,83,50,86,82,76,73,76,51,65,63,82,65,72,57,80,67,85,89,70,92,77,70,32,86,73,92,82,40,36,27,14,12,16,13,16
226161,Marcos Llorente,Atlético Madrid,Spain,RM,28,84,84,42500000,85000,87100000,Right,High/ Medium,Lean (170-185),Spain,84,76,80,67,82,66,81,75,63,81,80,87,91,83,83,68,84,84,91,77,78,80,83,84,81,65,79,79,81,74,13,6,6,11,15
228702,F. de Jong,FC Barcelona,Netherlands,CM,26,87,90,103500000,240000,219900000,Right,High/ Medium,Unique,Spain,89,78,72,72,91,70,87,84,64,89,89,80,83,87,88,79,68,82,89,74,66,74,82,77,88,53,90,76,76,77,7,13,10,10,9
188545,R. Lewandowski,FC Barcelona,Poland,ST,34,90,90,58000000,340000,118900000,Right,High/ Medium,Unique,Spain,90,76,93,91,84,89,86,79,85,70,90,76,75,77,93,83,91,92,76,89,84,81,49,94,81,90,88,35,42,19,15,6,12,8,10
258507,Obrador,Real Madrid,Spain,LB,19,65,80,1600000,13000,4300000,Left,High/ Medium,Lean (170-185),Spain,65,58,30,54,57,28,57,34,34,35,55,78,79,65,58,69,26,69,69,62,33,54,59,42,39,43,46,57,66,65,5,9,8,12,9
268889,Álvaro Fernández,Granada,Spain,LWB,20,70,82,3700000,31000,5000000,Left,High/ Medium,Lean (185+),Spain,74,73,50,52,74,42,76,70,45,75,74,75,78,76,63,69,67,65,75,59,52,70,62,69,75,43,68,59,62,60,6,7,11,8,14
235515,Benito,Las Palmas,Spain,LB,27,70,70,1500000,10000,3300000,Left,High/ Medium,Lean (170-185),Spain,70,63,64,68,70,41,70,60,65,63,69,85,87,77,67,76,72,80,70,67,70,62,62,64,62,51,68,60,64,65,7,11,11,12,13
263006,Imanol,Athletic Club,Spain,LB,22,70,79,3400000,11000,7800000,Left,High/ Medium,Lean (170-185),Spain,71,69,37,65,70,38,65,58,64,64,64,66,67,68,63,78,53,56,74,41,67,64,72,54,61,43,58,64,69,71,10,8,6,6,14
266160,Mika Mármol,Las Palmas,Spain,CB,22,72,82,4900000,11000,11800000,Left,High/ Medium,Lean (170-185),Spain,74,52,34,71,75,33,62,48,31,59,72,75,73,63,74,67,44,79,53,67,37,71,72,48,58,39,68,70,75,72,9,14,9,13,6
193794,Villalibre,Athletic Club,Spain,ST,25,73,76,4100000,21000,8900000,Left,High/ Medium,Stocky (170-185),Spain,75,46,74,74,68,72,70,60,46,46,72,71,74,71,64,65,80,90,70,92,62,67,31,69,52,73,74,41,32,30,13,15,15,12,14
246844,Carlos Neva,Granada,Spain,LB,27,74,75,4400000,16000,10000000,Left,High/ Medium,Lean (170-185),Spain,74,71,48,65,70,37,71,54,35,54,70,78,76,75,69,71,65,74,80,61,50,69,72,68,51,48,66,71,74,72,8,11,9,6,12
246748,Aihen Muñoz,Real Sociedad,Spain,LB,25,74,77,5000000,23000,10900000,Left,High/ Medium,Lean (170-185),Spain,75,72,51,65,71,45,78,66,41,75,68,78,77,67,73,70,55,75,77,62,60,78,72,70,66,36,74,73,72,71,10,9,10,15,15
246147,M. Greenwood,Getafe,England,RM,21,75,85,12500000,61000,26500000,Left,High/ Medium,Lean (170-185),Spain,77,66,79,63,72,70,78,78,65,70,75,81,83,83,68,76,85,74,60,59,76,59,34,77,70,67,72,35,39,33,5,6,6,9,8
206219,Juan Cruz,Osasuna,Spain,LB,30,75,75,4800000,23000,10100000,Left,High/ Medium,Stocky (170-185),Spain,75,63,34,66,76,30,60,59,31,64,71,75,71,67,75,53,57,76,78,70,39,71,73,35,45,48,56,74,75,73,14,11,7,11,14
261865,Miguel Gutiérrez,Girona,Spain,LB,21,76,84,16000000,17000,36800000,Left,High/ Medium,Lean (170-185),Spain,77,78,53,65,76,40,77,72,38,68,77,82,78,78,70,75,65,76,78,62,48,60,71,66,70,40,65,72,75,73,14,10,8,6,10
236679,Melendo,Granada,Spain,CM,25,77,79,13000000,21000,29600000,Left,High/ Medium,Lean (170-),Spain,80,74,71,45,83,62,76,81,52,77,79,80,75,86,78,88,63,63,63,56,68,63,74,75,81,56,72,50,68,52,9,7,13,15,8
220414,Diego Rico,Getafe,Spain,LB,30,77,77,9000000,29000,14700000,Left,High/ Medium,Stocky (170-185),Spain,77,75,40,67,76,53,69,74,76,66,74,72,74,63,75,74,76,79,67,77,68,74,80,64,69,43,70,76,78,74,10,9,15,11,10
223061,F. Cervi,Celta de Vigo,Argentina,LM,29,77,77,10500000,25000,22100000,Left,High/ Medium,Normal (170-),Spain,77,71,70,48,75,55,77,78,76,68,79,89,88,93,74,92,68,56,81,31,64,72,50,76,70,56,73,51,64,52,12,8,9,11,10
264698,Luiz Henrique,Real Betis,Brazil,RM,22,77,85,23500000,21000,54100000,Left,High/ Medium,Lean (170-185),Spain,78,75,71,68,74,67,84,52,46,66,83,84,83,79,65,74,79,77,74,61,62,63,48,74,66,57,63,47,56,54,14,12,7,9,8
259681,Rodri,Real Betis,Spain,LM,23,77,85,23500000,21000,54100000,Left,High/ Medium,Normal (170-),Spain,80,68,74,48,81,42,79,62,54,75,80,78,71,82,73,84,78,59,62,49,76,52,35,74,79,54,65,32,42,44,11,12,11,13,13
264309,A. Güler,Real Madrid,Turkey,CAM,18,77,88,22000000,41000,49500000,Left,High/ Medium,Lean (170-185),Spain,79,80,68,41,81,70,83,84,76,79,81,75,69,82,69,85,72,50,70,43,73,42,55,68,80,71,77,52,57,46,13,10,11,14,10
228302,Pedraza,Villarreal,Spain,LB,27,78,79,15000000,31000,32600000,Left,High/ Medium,Lean (170-185),Spain,78,76,72,67,74,63,77,74,57,68,76,78,81,76,75,68,78,80,81,74,69,69,72,77,69,64,66,74,77,75,12,6,14,7,12
247131,A. Espino,Rayo Vallecano,Uruguay,LB,31,78,78,10000000,21000,21000000,Left,High/ Medium,Stocky (170-185),Spain,78,77,60,62,67,50,76,69,57,70,69,88,86,73,66,77,80,84,90,78,55,81,80,70,60,51,69,72,78,76,15,6,8,12,5
