Id,Name,Team,Nationality,Position,Age,Overall,Potential,Value,Wage,Release clause,prefer_foot,Work rate,Body type,league,Best overall,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
275254,S. Nhaga,Paris Saint Germain,Portugal,LB,17,65,81,1700000,650,4200000,Left,High/ Medium,Normal (170-),France,65,63,44,54,63,48,65,53,46,49,65,74,68,68,64,84,55,60,64,51,47,62,58,52,54,49,61,57,62,62,8,7,13,11,6
241157,T. Sainte-Luce,Montpellier,France,LB,24,69,74,2000000,9000,4200000,Left,High/ Medium,Lean (170-185),France,69,64,46,48,66,36,68,59,45,56,69,72,75,72,63,70,56,61,69,59,41,53,68,59,48,46,64,67,65,67,5,12,9,12,12
239740,A. Jallow,Metz,Gambia,RM,24,70,75,2400000,9000,5000000,Left,High/ Medium,Lean (170-),France,72,60,68,30,70,58,73,67,65,68,70,80,77,88,63,91,69,43,70,30,67,59,28,65,65,50,67,33,39,35,13,13,8,6,14
229649,G. Suazo,Toulouse,Chile,LB,25,72,75,2900000,15000,6000000,Left,High/ Medium,Lean (170-185),France,73,70,60,53,71,38,70,53,67,66,73,72,73,73,68,64,67,71,81,72,50,77,67,65,64,59,70,68,69,71,14,7,11,12,9
257111,J. Le Douaron,Brest,France,ST,25,73,76,4100000,17000,8500000,Left,High/ Medium,Lean (185+),France,75,69,74,72,71,52,74,60,49,58,74,69,65,63,71,57,76,81,71,76,70,70,52,74,68,58,66,44,48,41,12,12,6,8,10
204884,B. Mendy,Lorient,France,LB,28,73,73,2800000,18000,5600000,Left,High/ Medium,Stocky (185+),France,73,80,38,64,77,37,74,78,42,67,77,68,75,67,69,63,76,76,38,77,62,74,73,72,74,48,73,71,76,77,7,7,9,15,9
213928,E. Sobol,Strasbourg,Ukraine,LWB,28,73,73,2800000,18000,5600000,Left,High/ Medium,Lean (185+),France,73,66,58,67,67,72,70,70,77,65,71,74,76,73,69,64,76,75,84,67,70,72,69,66,65,34,63,68,70,68,11,11,9,13,10
242181,Neto Borges,Clermont,Brazil,LWB,26,74,75,4500000,16000,9300000,Left,High/ Medium,Normal (185+),France,74,71,48,62,69,40,73,49,37,63,73,70,70,70,74,59,55,79,81,84,50,68,69,68,66,34,73,70,70,69,10,7,14,6,10
193148,V. Le Goff,Lorient,France,LB,33,74,74,2200000,19000,4400000,Left,High/ Medium,Lean (170-185),France,74,72,58,45,70,52,68,50,49,69,71,68,66,77,72,73,60,61,82,65,68,73,74,69,62,43,72,74,74,72,6,11,7,16,8
259306,F. Rieder,Rennes,Switzerland,CAM,21,74,84,9500000,27000,20000000,Left,High/ Medium,Lean (170-185),France,76,54,70,38,75,42,74,75,74,74,75,75,74,82,67,88,73,58,80,59,73,53,54,69,79,64,74,45,59,53,13,9,12,13,11
268534,A. Diouf,Lens,France,CM,20,74,83,9000000,21000,18900000,Left,High/ Medium,Normal (185+),France,76,59,63,60,76,41,78,68,60,75,76,69,75,74,75,71,74,75,73,76,73,73,69,71,75,56,76,66,70,65,10,15,13,9,10
256769,A. Truffert,Rennes,France,LB,21,76,83,14500000,27000,30500000,Left,High/ Medium,Lean (170-185),France,77,78,52,59,72,58,75,66,53,70,74,72,76,70,71,75,69,70,79,65,51,67,72,71,66,54,68,71,77,76,6,6,6,6,8
242577,R. Faivre,Lorient,France,RM,24,77,80,14500000,41000,26700000,Left,High/ Medium,Lean (170-185),France,78,77,72,61,76,66,80,81,79,69,79,78,67,80,75,73,74,74,81,63,76,59,66,73,78,80,79,58,64,58,14,13,13,14,15
255000,T. Moffi,Nice,Nigeria,ST,24,77,81,15500000,39000,30600000,Left,High/ Medium,Normal (185+),France,79,50,79,74,65,68,76,59,55,42,75,89,93,58,69,55,80,94,66,88,76,57,15,72,47,65,68,18,23,18,13,11,11,11,12
220837,D. Machado,Lens,Colombia,LWB,29,77,77,9500000,34000,18100000,Left,High/ Medium,Stocky (170-185),France,77,75,66,66,74,61,76,64,61,63,75,83,82,76,76,79,80,83,79,76,68,75,70,72,71,57,74,70,72,72,13,12,8,12,11
201119,Ismaily,LOSC Lille,Brazil,LB,33,78,78,7500000,32000,14300000,Left,High/ Medium,Stocky (170-185),France,78,78,60,58,77,55,78,65,50,67,79,84,77,72,77,83,75,79,86,75,65,62,78,77,71,51,79,75,74,72,8,8,14,11,10
231443,O. Dembélé,Paris Saint Germain,France,RW,26,86,87,80000000,150000,154000000,Left,High/ Medium,Unique,France,86,86,75,43,80,76,89,82,64,76,87,94,93,90,80,81,83,65,68,52,76,54,36,80,83,75,81,42,30,33,6,6,14,10,13
278118,S. Berkani,Clermont,Algeria,CDM,19,57,64,300000,1000,660000,Right,Medium/ Medium,Lean (170-185),France,58,44,33,58,67,42,59,44,42,61,59,61,62,61,51,58,50,53,40,46,38,65,51,29,52,52,49,49,54,66,6,6,13,12,7
273534,A. Nuss,Strasbourg,France,RWB,19,58,74,500000,2000,1300000,Right,Medium/ Medium,Lean (170-185),France,59,52,35,53,43,28,67,39,35,27,46,61,63,51,57,72,32,45,61,42,28,57,55,47,37,45,40,49,68,64,9,9,13,14,14
276256,M. Diakhon,Stade de Reims,France,LM,17,60,79,625000,500,1600000,Right,Medium/ Medium,Lean (170-185),France,61,57,57,49,58,55,62,54,52,49,61,75,72,73,56,72,65,53,49,47,56,48,22,56,54,62,60,32,33,30,10,9,11,7,13
278798,L. Jousselin,Olympique de Marseille,France,RB,21,60,72,575000,4000,1200000,Right,Medium/ Medium,Lean (170-185),France,61,60,42,51,62,42,56,53,37,54,61,68,66,62,56,78,52,51,52,45,46,62,56,52,51,42,57,55,59,58,13,14,7,15,7
271252,S. Ebonog,Le Havre,France,CM,18,61,75,750000,1000,2000000,Right,Medium/ Medium,Lean (170-185),France,63,47,47,48,66,53,58,52,37,63,63,69,68,60,62,63,57,45,48,41,46,49,58,56,63,53,58,52,63,52,9,6,6,10,10
264512,A. Camblan,Brest,France,LW,19,62,67,575000,2000,1200000,Right,Medium/ Medium,Normal (170-),France,64,52,55,48,65,44,62,59,49,61,64,79,75,88,56,87,59,49,48,34,51,47,38,58,60,52,65,33,48,44,10,7,14,7,10
264079,K. Diawara,Le Havre,France,LW,23,63,70,975000,4000,2100000,Right,Medium/ Medium,Lean (170-185),France,64,54,59,52,55,57,66,53,37,39,65,79,77,75,61,65,72,60,62,49,57,37,23,63,57,43,60,22,19,21,12,8,13,7,11
275163,R. Belahyane,Nice,France,CDM,19,63,78,1100000,4000,2800000,Right,Medium/ Medium,Normal (170-),France,64,49,41,58,66,32,66,46,41,56,68,61,58,48,64,93,53,46,36,30,36,67,66,49,50,49,53,67,68,66,7,9,13,6,13
274463,C. Konaté,Clermont,Mali,CB,19,64,75,1200000,2000,2600000,Right,Medium/ Medium,Lean (170-185),France,67,60,25,61,63,31,60,43,32,44,68,69,53,62,66,77,33,55,57,43,27,67,71,47,51,42,49,62,70,69,11,10,8,7,10
274068,A. Maurer,Clermont,Morocco,LW,18,64,76,1400000,2000,3100000,Right,Medium/ Medium,Lean (170-185),France,66,61,54,47,66,49,72,60,64,57,69,63,56,54,63,65,67,48,41,46,58,43,30,64,66,59,58,41,33,46,5,9,10,12,9
275137,V. Atangana,Stade de Reims,France,CDM,17,64,78,1300000,500,3400000,Right,Medium/ Medium,Lean (170-185),France,65,52,48,57,65,48,56,49,44,62,63,59,54,56,62,78,58,53,61,47,51,66,63,48,62,49,62,62,65,63,9,10,11,14,9
271507,D. Sylla,Lorient,Guinea,RWB,20,64,77,1300000,4000,3400000,Right,Medium/ Medium,Lean (170-185),France,65,65,55,50,60,50,67,56,40,60,64,78,71,76,56,76,50,59,74,49,45,60,56,58,43,39,55,48,66,52,15,10,7,11,5
276787,A. Sishuba,Lens,Belgium,CAM,18,64,81,1500000,3000,3800000,Right,Medium/ Medium,Lean (170-),France,66,59,60,41,61,51,71,66,58,54,70,76,68,85,61,84,65,44,46,34,56,48,32,59,61,60,64,30,32,28,9,9,15,10,5
228592,A. Confais,Le Havre,France,CDM,26,65,68,850000,5000,1800000,Right,Medium/ Medium,Lean (170-185),France,66,59,59,48,68,47,60,58,51,64,69,63,51,67,61,77,61,52,71,52,43,58,61,52,58,54,62,63,68,67,14,7,10,12,10
251107,A. Lebeau,Brest,France,CAM,23,65,72,1400000,4000,3100000,Right,Medium/ Medium,Lean (170-185),France,67,59,57,42,65,47,69,61,66,61,68,81,71,83,53,78,62,54,52,47,56,59,44,61,66,56,52,41,54,51,5,8,15,11,14
275138,L. Camara,Metz,Senegal,CAM,19,66,80,2000000,3000,5300000,Right,Medium/ Medium,Lean (170-185),France,68,60,58,38,68,51,67,59,62,62,69,82,76,72,58,80,65,48,55,40,52,46,42,64,68,54,66,46,47,45,13,12,15,12,9
224095,N. Mbemba,Le Havre,Congo DR,CM,28,67,67,1000000,7000,2000000,Right,Medium/ Medium,Lean (170-185),France,67,58,57,62,70,58,67,58,51,65,68,63,69,75,66,69,63,72,72,73,64,74,64,61,66,52,66,62,65,59,12,15,12,8,7
246740,G. Dietsch,Metz,France,GK,22,67,74,1800000,4000,4000000,Right,Medium/ Medium,Lean (170-185),France,67,10,8,11,30,6,8,13,10,22,18,20,17,29,65,42,47,40,18,41,7,28,7,6,30,10,44,9,14,12,69,64,63,63,71
269852,M. El Arouch,Olympique Lyonnais,France,CAM,19,67,82,2400000,6000,6100000,Right,Medium/ Medium,Normal (170-),France,69,58,58,32,68,56,73,65,62,67,72,77,71,88,60,88,63,55,53,56,59,49,48,59,66,66,70,52,57,56,11,12,11,14,11
207745,M. Zeffane,Clermont,Algeria,RWB,31,68,68,875000,7000,1800000,Right,Medium/ Medium,Lean (170-185),France,68,66,55,55,68,57,62,58,47,65,66,69,69,71,64,77,75,65,66,61,63,70,67,60,62,60,65,66,64,65,15,12,9,13,10
260943,J. Casimir,Le Havre,France,RW,21,68,74,1900000,7000,4200000,Right,Medium/ Medium,Lean (170-185),France,69,64,66,58,66,54,69,52,38,49,68,81,84,68,65,73,67,78,63,71,63,48,38,66,63,61,65,39,39,37,8,5,6,9,5
261444,A. Baldé,Nice,Senegal,RW,20,68,78,2600000,12000,5500000,Right,Medium/ Medium,Lean (170-),France,68,63,62,32,62,49,71,62,48,44,66,89,91,87,57,91,67,60,48,57,57,46,32,59,60,51,65,40,27,25,12,12,9,9,6
257319,A. Virginius,LOSC Lille,France,RM,20,68,81,2900000,9000,7300000,Right,Medium/ Medium,Lean (170-185),France,69,59,66,55,65,39,70,58,33,52,71,90,90,87,60,73,61,61,49,35,48,30,22,65,61,54,58,25,25,20,13,10,14,14,8
265544,T. Le Bris,Lorient,France,LM,20,69,80,3100000,8000,6800000,Right,Medium/ Medium,Normal (170-),France,71,64,50,64,76,44,68,55,48,72,72,65,62,62,72,94,60,54,50,38,41,68,63,72,72,52,74,57,67,65,8,11,12,8,13
269184,J. Mwanga,Strasbourg,France,CB,20,70,80,3300000,9000,7300000,Right,Medium/ Medium,Lean (170-185),France,72,38,44,69,71,43,62,34,32,66,65,68,68,57,65,63,50,75,76,71,41,67,70,50,66,52,71,69,72,68,14,6,6,9,12
247412,A. Pelmard,Clermont,France,CB,23,72,83,4900000,11000,10800000,Right,Medium/ Medium,Lean (170-185),France,75,60,26,63,71,33,69,53,27,66,70,84,86,79,69,77,53,82,81,75,30,73,72,45,49,48,66,72,73,72,8,14,5,7,9
222636,G. Kyei,Clermont,France,ST,27,72,72,2500000,15000,5000000,Right,Medium/ Medium,Stocky (185+),France,72,44,72,77,64,59,72,56,42,45,71,56,66,65,71,63,72,86,72,90,66,64,19,73,55,75,66,24,23,18,10,12,12,8,7
267702,K. Doumbia,Brest,Mali,CAM,20,72,79,4600000,12000,9900000,Right,Medium/ Medium,Lean (170-),France,74,63,63,55,74,53,74,64,48,70,74,71,69,75,71,74,68,63,70,54,67,59,59,70,73,58,73,54,60,59,9,10,14,10,9
233061,M. Pereira Lage,Brest,Portugal,RW,26,72,73,2800000,15000,5800000,Right,Medium/ Medium,Lean (170-185),France,74,73,68,67,76,71,73,72,65,71,73,71,71,77,69,72,76,73,80,64,75,44,64,71,73,66,68,61,59,55,9,15,5,11,6
242655,J. Ponceau,Lorient,France,CAM,22,72,79,4800000,15000,10600000,Right,Medium/ Medium,Lean (170-),France,74,55,58,50,75,51,76,59,55,68,76,75,76,80,68,83,59,58,81,47,54,60,64,72,75,58,74,44,63,50,14,11,9,11,7
229705,J. Duverne,Nantes,France,RB,25,72,75,2900000,15000,6000000,Right,Medium/ Medium,Lean (170-185),France,76,58,31,77,73,32,70,54,28,63,71,58,65,65,69,65,55,80,74,75,36,68,73,55,54,33,69,75,75,72,13,9,8,6,12
183394,M. Sissoko,Nantes,France,CM,33,72,72,1400000,17000,2800000,Right,Medium/ Medium,Unique,France,73,71,54,65,76,62,75,75,60,75,74,53,65,64,73,58,81,75,72,86,61,72,70,70,69,60,71,69,72,70,14,8,11,10,8
246947,P. Akouokou,Olympique Lyonnais,Côte d'Ivoire,CDM,25,72,78,3300000,20000,6900000,Right,Medium/ Medium,Lean (170-185),France,73,59,54,62,76,42,68,43,39,75,75,54,57,69,70,62,65,64,59,63,58,66,71,57,71,49,63,72,73,70,10,15,13,8,9
153275,J. Leca,Lens,France,GK,37,72,72,250000,11000,475000,Right,Medium/ Medium,Stocky (170-185),France,72,12,11,13,33,11,13,13,12,37,25,41,41,40,73,45,56,63,24,68,13,45,22,11,27,14,60,18,14,15,70,70,74,71,72
244970,Y. Magnin,Clermont,France,CDM,26,73,74,3200000,15000,6600000,Right,Medium/ Medium,Lean (170-185),France,73,41,58,62,75,43,65,58,36,72,73,63,66,69,71,59,58,67,82,61,55,71,67,64,67,52,69,70,74,72,14,8,6,13,5
238391,G. Kalulu,Lorient,Congo DR,RB,25,73,76,3700000,17000,7700000,Right,Medium/ Medium,Stocky (170-185),France,74,58,35,71,66,27,68,46,38,55,67,79,82,79,68,74,50,87,72,79,42,71,69,43,51,41,69,72,74,72,10,15,7,14,8
241130,I. Ganago,Nantes,Cameroon,ST,24,73,75,4000000,18000,8300000,Right,Medium/ Medium,Stocky (170-185),France,75,62,74,65,67,60,74,59,56,54,74,79,82,77,67,79,79,81,66,75,69,49,45,71,56,66,70,39,17,14,9,10,8,8,13
231685,R. Pierre-Gabriel,Nantes,France,RB,25,73,77,3900000,17000,8100000,Right,Medium/ Medium,Stocky (170-185),France,73,68,41,64,67,43,69,60,35,59,69,69,76,68,69,71,57,74,72,72,53,67,70,58,56,56,65,72,74,72,11,10,10,6,10
228616,D. Bertaud,Montpellier,Congo DR,GK,25,73,78,3600000,13000,7500000,Right,Medium/ Medium,Stocky (170-185),France,73,14,15,19,38,19,18,20,14,33,25,52,55,35,67,61,54,68,42,65,19,30,25,12,25,18,48,14,17,21,73,69,72,72,75
258619,J. Lepenant,Olympique Lyonnais,France,CDM,20,73,79,4300000,17000,9000000,Right,Medium/ Medium,Lean (170-185),France,74,55,54,53,76,43,67,61,43,74,73,71,69,80,70,78,58,67,78,66,64,69,70,55,65,46,66,70,72,70,6,13,14,6,7
208509,T. Foket,Stade de Reims,Belgium,RB,28,74,74,3800000,20000,7600000,Right,Medium/ Medium,Lean (170-185),France,74,69,50,63,70,61,70,70,57,69,73,73,67,70,73,71,67,74,76,70,62,72,73,68,65,49,69,73,72,72,14,6,11,13,10
258575,E. Agbadou,Stade de Reims,Côte d'Ivoire,CB,26,75,79,7000000,20000,14500000,Right,Medium/ Medium,Stocky (185+),France,77,36,51,78,61,22,58,20,25,58,61,54,73,51,72,40,61,84,68,88,33,84,73,55,51,34,69,73,76,69,9,7,12,9,14
236477,A. Claude-Maurice,Nice,France,CM,25,75,77,7000000,35000,13800000,Right,Medium/ Medium,Lean (170-185),France,78,64,70,60,76,61,80,79,69,70,80,79,80,88,74,80,75,73,70,62,76,69,69,72,75,65,74,69,72,66,11,13,15,14,15
254247,M. Mohamed,Nantes,Egypt,ST,25,75,78,7500000,23000,15600000,Right,Medium/ Medium,Stocky (185+),France,77,52,76,79,64,65,69,65,47,50,71,71,77,68,67,63,80,91,75,86,71,64,38,77,57,64,64,33,31,27,13,7,8,14,7
232097,A. Harit,Olympique de Marseille,Morocco,LM,26,76,77,9000000,35000,17800000,Right,Medium/ Medium,Lean (170-185),France,77,72,65,55,76,63,84,73,54,70,81,80,78,84,73,73,59,59,62,40,60,46,41,69,77,73,78,44,44,27,15,13,10,13,6
176600,K. Gameiro,Strasbourg,France,ST,36,76,76,2600000,19000,5200000,Right,Medium/ Medium,Stocky (170-185),France,76,69,79,68,76,77,73,74,70,69,77,76,81,77,77,71,77,75,66,64,73,66,38,78,74,81,76,44,33,39,6,10,8,8,6
253157,H. Boudaoui,Nice,Algeria,CM,23,76,79,10000000,33000,19800000,Right,Medium/ Medium,Lean (170-185),France,78,68,68,73,77,51,77,77,58,74,78,74,75,79,77,77,65,79,86,69,64,75,72,73,73,54,73,72,76,75,7,6,7,13,8
240507,A. Gomes,LOSC Lille,England,CM,22,76,83,15000000,26000,31500000,Right,Medium/ Medium,Lean (170-),France,78,66,71,62,79,65,77,70,68,76,78,77,76,87,76,89,70,75,78,66,70,68,72,70,76,66,73,71,73,72,14,15,14,6,14
235633,Y. Diouf,Stade de Reims,France,GK,23,77,83,13500000,15000,29700000,Right,Medium/ Medium,Lean (170-185),France,77,13,8,14,35,7,13,12,13,30,21,45,44,35,74,38,54,64,44,62,8,26,15,6,41,11,46,13,11,16,77,74,72,75,78
246350,E. Le Fée,Rennes,France,CM,23,77,84,21000000,38000,44100000,Right,Medium/ Medium,Lean (170-185),France,79,69,52,45,84,51,79,70,71,80,82,63,63,74,77,89,60,54,69,52,61,54,64,77,80,58,80,63,65,60,8,11,14,13,10
219792,B. Santamaria,Rennes,France,CDM,28,77,77,9500000,42000,18100000,Right,Medium/ Medium,Lean (170-185),France,77,61,61,61,79,57,74,61,59,77,77,43,41,67,76,67,76,63,81,70,67,71,72,69,75,53,71,74,76,74,7,7,13,7,8
244892,S. Diop,Nice,France,LW,23,77,82,16000000,39000,31600000,Right,Medium/ Medium,Lean (170-185),France,79,77,70,39,76,62,82,76,74,68,81,73,69,81,74,84,76,47,76,37,74,68,56,76,77,60,77,56,58,46,14,13,8,9,9
230621,G. Donnarumma,Paris Saint Germain,Italy,GK,24,87,90,85000000,90000,163600000,Right,Medium/ Medium,Unique,France,87,12,12,12,36,8,28,12,14,34,30,50,55,64,84,38,59,71,34,72,18,30,26,14,60,24,65,20,14,16,90,82,79,83,89
278093,M. Bentoumi,Le Havre,France,CAM,18,58,76,525000,1000,1400000,Left,Medium/ Medium,Lean (170-),France,60,56,53,42,56,55,65,62,56,52,64,68,62,75,54,89,60,36,43,33,52,48,29,52,55,52,60,42,39,38,10,13,7,8,14
278799,A. Tunkadi,Olympique de Marseille,France,LW,17,59,75,550000,1000,1400000,Left,Medium/ Medium,Lean (170-185),France,60,55,56,36,58,54,62,61,48,48,58,69,73,71,55,61,65,46,43,52,51,25,18,56,54,52,57,21,25,29,12,14,10,9,13
270352,M. Achi,Nantes,France,CM,21,60,74,600000,3000,1600000,Left,Medium/ Medium,Lean (170-185),France,62,39,41,31,66,51,67,63,66,63,68,67,64,61,59,69,59,41,45,47,52,59,52,46,57,56,50,47,61,57,5,5,5,14,12
275136,S. Koeberle,Stade de Reims,France,CAM,18,61,78,825000,1000,2200000,Left,Medium/ Medium,Lean (170-185),France,63,62,54,47,65,53,61,60,58,66,63,60,54,64,56,78,59,43,42,44,52,49,39,56,65,58,61,38,44,36,7,11,12,6,6
276865,C. Doumbia,Le Havre,France,LB,18,62,76,875000,900,2300000,Left,Medium/ Medium,Lean (170-185),France,62,61,44,55,59,41,58,52,43,49,63,72,68,71,60,75,49,58,55,46,42,56,56,48,53,40,60,55,59,58,13,6,8,6,12
263602,B. Nadir,Olympique de Marseille,France,CM,19,62,74,950000,4000,2000000,Left,Medium/ Medium,Lean (170-185),France,64,49,48,53,67,44,59,41,55,62,63,64,57,66,62,60,63,56,68,53,52,66,53,50,64,58,60,57,62,53,8,12,7,7,13
263343,N. Skyttä,Toulouse,Finland,CM,21,64,76,1400000,4000,3100000,Left,Medium/ Medium,Normal (170-),France,68,50,58,44,71,46,72,65,58,69,71,61,69,66,58,80,56,44,58,46,38,40,33,64,68,55,62,45,49,58,7,14,6,14,9
276747,A. Laâziri,Olympique Lyonnais,Morocco,LB,19,64,77,1300000,4000,3300000,Left,Medium/ Medium,Lean (170-185),France,65,64,48,52,63,39,64,54,48,49,65,75,73,75,64,68,49,58,62,49,46,55,59,55,56,44,62,56,62,59,6,5,11,5,10
262137,H. Keïta,Clermont,Mali,CM,21,68,77,2700000,6000,5900000,Left,Medium/ Medium,Lean (170-185),France,70,54,59,55,70,41,71,59,42,72,72,66,69,70,64,69,57,66,68,65,59,70,69,64,66,47,74,63,62,49,10,10,11,13,9
277999,Adson,Nantes,Brazil,RM,22,68,75,2500000,8000,5500000,Left,Medium/ Medium,Lean (170-185),France,69,67,53,47,73,57,73,68,51,69,75,77,72,76,49,89,64,51,47,38,51,49,31,57,70,64,67,41,44,46,10,5,6,11,12
263468,Y. Kechta,Le Havre,Morocco,CM,21,70,79,3600000,8000,7900000,Left,Medium/ Medium,Lean (170-185),France,72,62,56,49,72,49,72,62,61,71,73,62,57,75,66,78,64,54,79,53,58,69,66,64,70,48,70,62,66,62,7,6,15,12,8
237331,T. De Smet,Stade de Reims,Belgium,LB,25,72,75,2900000,15000,6000000,Left,Medium/ Medium,Lean (170-185),France,72,71,46,68,71,26,64,59,33,62,72,65,70,61,70,69,68,72,80,69,58,73,67,55,53,37,65,66,70,68,6,6,12,8,13
228761,Ó. Estupiñán,Metz,Colombia,ST,26,72,75,3100000,15000,6900000,Left,Medium/ Medium,Stocky (170-185),France,74,46,73,80,57,68,66,61,60,47,70,69,67,65,72,73,77,87,75,80,66,80,24,76,48,64,67,30,30,24,11,11,14,9,6
230043,F. Maouassa,Lens,France,LM,24,73,76,4200000,16000,5100000,Left,Medium/ Medium,Stocky (170-),France,74,74,59,61,71,53,74,75,67,70,74,81,74,78,70,85,77,81,73,75,71,72,65,67,69,42,72,70,72,73,14,8,5,6,9
236518,A. Nordin,Montpellier,France,RM,25,74,77,5500000,20000,11400000,Left,Medium/ Medium,Normal (170-),France,75,68,72,67,73,52,76,69,50,69,75,82,82,75,69,81,74,78,61,65,70,31,34,72,72,55,68,37,32,26,14,6,13,10,13
204883,B. Samba,Lens,France,GK,29,82,84,25000000,40000,49400000,Left,Medium/ Medium,Stocky (185+),France,82,10,9,15,48,13,12,14,13,36,22,49,60,39,80,54,60,72,37,75,10,26,18,11,48,15,66,12,14,12,79,83,80,81,84
220814,L. Hernández,Paris Saint Germain,France,CB,27,84,85,42500000,105000,81800000,Left,Medium/ Medium,Unique,France,84,78,53,82,77,46,65,59,39,66,76,74,78,69,84,69,62,87,69,77,51,90,83,66,67,42,77,85,85,83,10,7,8,14,10
276257,F. Fall,Stade de Reims,Senegal,CB,19,59,76,550000,2000,1400000,Left,Medium/ Medium,Lean (185+),France,61,41,20,57,49,31,45,26,29,44,49,44,52,41,56,45,40,62,46,71,26,54,57,42,49,39,56,57,62,59,13,9,7,6,9
274836,S. Appuah,Nantes,France,LM,19,62,80,1000000,2000,2600000,Left,Medium/ Medium,Lean (185+),France,63,64,63,44,59,54,72,51,46,47,69,66,68,64,53,68,71,45,38,47,46,33,18,53,52,64,55,24,29,30,13,5,10,7,14
262069,Y. Pandor,Lens,Comoros,GK,22,62,70,775000,4000,1600000,Left,Medium/ Medium,Lean (185+),France,62,10,6,16,22,8,6,14,10,14,19,19,22,26,60,41,42,46,23,51,7,26,12,9,28,11,24,7,15,11,64,60,56,59,63
273123,N. Zézé,Nantes,France,CB,18,64,82,1400000,1000,3700000,Left,Medium/ Medium,Lean (185+),France,66,35,28,68,54,35,29,26,26,38,49,51,56,43,58,49,39,62,60,59,24,54,67,30,31,46,51,65,72,67,15,7,7,9,15
270828,I. Salah,Rennes,Morocco,ST,21,66,76,1900000,10000,4000000,Left,Medium/ Medium,Lean (185+),France,68,52,67,55,61,58,73,46,45,43,72,65,71,69,60,70,69,69,65,71,52,61,27,72,53,56,59,28,28,23,8,11,6,15,7
199721,M. Gorgelin,Le Havre,France,GK,32,67,67,500000,5000,1000000,Left,Medium/ Medium,Lean (185+),France,67,11,13,11,12,10,20,17,13,14,14,47,48,40,65,46,51,64,30,70,16,15,17,14,20,14,49,9,15,17,66,65,68,67,67
258526,S. Elisor,Metz,France,ST,23,67,73,1600000,6000,3500000,Left,Medium/ Medium,Lean (185+),France,69,53,68,71,62,60,67,68,55,56,68,75,75,66,57,61,69,80,72,69,62,57,31,67,58,67,56,35,31,32,14,15,9,11,11
262236,A. Richardson,Stade de Reims,Morocco,CM,21,70,81,3600000,10000,7900000,Left,Medium/ Medium,Lean (185+),France,72,54,59,52,73,43,69,62,43,70,72,58,82,72,70,63,63,65,77,73,60,72,69,66,68,43,72,66,67,63,12,11,12,5,10
250725,M. Diarra,Toulouse,Mali,LB,22,71,79,4000000,12000,8800000,Left,Medium/ Medium,Lean (185+),France,72,58,30,65,69,28,61,48,34,53,62,68,66,61,69,63,26,74,74,71,33,74,72,54,47,43,55,70,74,70,6,10,6,8,11
234371,R. Descamps,Nantes,France,GK,27,71,73,1700000,11000,3500000,Left,Medium/ Medium,Lean (185+),France,71,10,9,14,21,6,9,13,12,16,11,45,39,29,61,24,44,63,20,63,6,22,8,7,23,12,49,9,11,10,74,67,59,72,75
213296,N. Bentaleb,LOSC Lille,Algeria,CDM,28,75,76,5500000,28000,10900000,Left,Medium/ Medium,Lean (185+),France,76,65,65,57,77,68,80,70,71,74,81,52,45,72,75,69,83,68,66,76,78,75,71,65,79,83,77,70,72,64,9,10,16,9,15
241707,P. Gueye,Olympique de Marseille,Senegal,CM,24,76,80,10500000,30000,20700000,Left,Medium/ Medium,Lean (185+),France,78,58,56,61,79,45,72,46,39,78,76,60,62,54,77,52,73,73,74,78,62,75,77,79,78,42,72,72,78,70,12,12,12,14,12
221087,Pau López,Olympique de Marseille,Spain,GK,28,80,82,18000000,37000,35600000,Left,Medium/ Medium,Lean (185+),France,80,24,19,15,63,17,18,23,21,55,44,45,52,40,74,57,62,60,42,52,18,39,16,20,69,25,62,19,20,11,79,79,82,80,81
226271,Fabián Ruiz,Paris Saint Germain,Spain,CM,27,80,80,22500000,83000,41600000,Left,Medium/ Medium,Lean (185+),France,80,72,75,67,83,67,79,75,61,80,83,59,51,66,79,68,77,69,84,67,80,68,76,74,81,67,83,70,78,75,16,11,7,13,13
273125,T. Borne,Clermont,France,GK,20,57,66,300000,1000,660000,Right,Medium/ Medium,Lean (185+),France,57,14,8,12,21,5,5,14,11,29,17,31,32,33,49,27,37,39,20,42,9,27,7,7,21,11,21,7,11,14,54,59,49,54,60
271250,Y. Gomis,Le Havre,France,CB,17,59,75,525000,500,1400000,Right,Medium/ Medium,Lean (185+),France,61,30,24,58,53,29,36,30,30,36,52,63,54,39,59,63,33,62,60,58,19,56,60,22,27,36,50,58,62,60,14,15,6,5,9
262789,H. Barbet,Nantes,France,GK,22,59,68,450000,2000,990000,Right,Medium/ Medium,Lean (185+),France,59,10,7,10,24,5,8,11,10,15,19,28,31,25,54,36,44,53,24,61,6,25,9,5,23,11,23,5,12,12,61,57,58,56,62
